575 575
575 464 499372090.0000000000
575 465 499372090.0000000000
575 572 247230751.0000000000
575 467 499372090.0000000000
575 468 499372090.0000000000
575 469 499372090.0000000000
575 470 499372090.0000000000
575 471 499372090.0000000000
575 472 499372090.0000000000
575 473 499372090.0000000000
575 574 70793284.0000000000
