1172 1172
1022 50 315412464.5000000000
1022 51 315412464.5000000000
1022 54 315412464.5000000000
1028 58 0.0000000000
1028 64 0.0000000000
1022 1028 315412464.5000000000
1022 59 315412464.5000000000
1022 60 315412464.5000000000
1029 61 0.0000000000
1029 454 0.0000000000
1029 754 0.0000000000
1022 1029 315412464.5000000000
1030 63 0.0000000000
1030 462 0.0000000000
1022 1030 315412464.5000000000
1031 65 0.0000000000
1031 675 0.0000000000
1022 1031 315412464.5000000000
1032 67 0.0000000000
1032 694 0.0000000000
1022 1032 315412464.5000000000
1022 68 315412464.5000000000
1022 70 315412464.5000000000
1033 53 0.0000000000
1033 71 0.0000000000
1022 1033 315412464.5000000000
1022 79 315412464.5000000000
1022 83 315412464.5000000000
1034 85 0.0000000000
1034 768 0.0000000000
1022 1034 315412464.5000000000
1022 86 315412464.5000000000
1022 88 315412464.5000000000
1022 91 315412464.5000000000
1022 94 315412464.5000000000
1022 95 315412464.5000000000
1035 97 0.0000000000
1035 784 0.0000000000
1035 919 0.0000000000
1022 1035 315412464.5000000000
1022 99 315412464.5000000000
1022 100 315412464.5000000000
1036 101 0.0000000000
1036 552 0.0000000000
1022 1036 315412464.5000000000
1037 90 0.0000000000
1037 104 0.0000000000
1037 125 0.0000000000
1037 308 0.0000000000
1037 775 0.0000000000
1022 1037 315412464.5000000000
1022 105 315412464.5000000000
1022 106 315412464.5000000000
1022 109 315412464.5000000000
1022 110 315412464.5000000000
1022 119 315412464.5000000000
1038 121 0.0000000000
1038 829 0.0000000000
1022 1038 315412464.5000000000
1039 14 0.0000000000
1039 122 0.0000000000
1039 195 0.0000000000
1039 210 0.0000000000
1039 212 0.0000000000
1039 668 0.0000000000
1039 724 0.0000000000
1039 862 0.0000000000
1022 1039 315412464.5000000000
1022 123 315412464.5000000000
1022 124 315412464.5000000000
1022 126 315412464.5000000000
1040 130 0.0000000000
1040 514 0.0000000000
1040 702 0.0000000000
1040 952 0.0000000000
1022 1040 315412464.5000000000
1041 132 0.0000000000
1041 501 0.0000000000
1022 1041 315412464.5000000000
1042 136 0.0000000000
1042 343 0.0000000000
1042 910 0.0000000000
1022 1042 315412464.5000000000
1043 1 0.0000000000
1043 46 0.0000000000
1043 141 0.0000000000
1043 483 0.0000000000
1043 543 0.0000000000
1043 704 0.0000000000
1043 755 0.0000000000
1043 786 0.0000000000
1043 797 0.0000000000
1043 832 0.0000000000
1043 908 0.0000000000
1043 920 0.0000000000
1022 1043 315412464.5000000000
1022 142 315412464.5000000000
1022 143 315412464.5000000000
1044 146 0.0000000000
1044 283 0.0000000000
1044 449 0.0000000000
1044 453 0.0000000000
1044 494 0.0000000000
1022 1044 315412464.5000000000
1022 147 315412464.5000000000
1022 148 315412464.5000000000
1022 149 315412464.5000000000
1022 155 315412464.5000000000
1022 157 315412464.5000000000
1045 158 0.0000000000
1045 523 0.0000000000
1045 783 0.0000000000
1045 865 0.0000000000
1022 1045 315412464.5000000000
1046 159 0.0000000000
1046 815 0.0000000000
1022 1046 315412464.5000000000
1022 160 315412464.5000000000
1022 161 315412464.5000000000
1047 166 0.0000000000
1047 901 0.0000000000
1022 1047 315412464.5000000000
1022 168 315412464.5000000000
1022 170 315412464.5000000000
1022 171 315412464.5000000000
1022 173 315412464.5000000000
1022 175 315412464.5000000000
1048 176 0.0000000000
1048 217 0.0000000000
1022 1048 315412464.5000000000
1022 179 315412464.5000000000
1049 183 0.0000000000
1049 207 0.0000000000
1022 1049 315412464.5000000000
1022 184 315412464.5000000000
1050 131 0.0000000000
1050 185 0.0000000000
1050 758 0.0000000000
1022 1050 315412464.5000000000
1022 188 315412464.5000000000
1022 189 315412464.5000000000
1022 190 315412464.5000000000
1051 194 0.0000000000
1051 271 0.0000000000
1051 653 0.0000000000
1022 1051 315412464.5000000000
1022 196 315412464.5000000000
1022 201 315412464.5000000000
1022 202 315412464.5000000000
1022 204 315412464.5000000000
1022 206 315412464.5000000000
1022 208 315412464.5000000000
1052 209 0.0000000000
1052 564 0.0000000000
1052 706 0.0000000000
1022 1052 315412464.5000000000
1053 214 0.0000000000
1053 225 0.0000000000
1053 232 0.0000000000
1022 1053 315412464.5000000000
1022 218 315412464.5000000000
1022 219 315412464.5000000000
1022 221 315412464.5000000000
1022 222 315412464.5000000000
1054 44 0.0000000000
1054 224 0.0000000000
1054 250 0.0000000000
1022 1054 315412464.5000000000
1022 228 315412464.5000000000
1022 229 315412464.5000000000
1022 231 315412464.5000000000
1022 234 315412464.5000000000
1055 236 0.0000000000
1055 282 0.0000000000
1055 614 0.0000000000
1055 721 0.0000000000
1055 750 0.0000000000
1055 766 0.0000000000
1055 846 0.0000000000
1022 1055 315412464.5000000000
1022 238 315412464.5000000000
1022 241 315412464.5000000000
1056 233 0.0000000000
1056 242 0.0000000000
1022 1056 315412464.5000000000
1057 199 0.0000000000
1057 245 0.0000000000
1057 474 0.0000000000
1057 646 0.0000000000
1022 1057 315412464.5000000000
1022 247 315412464.5000000000
1022 252 315412464.5000000000
1022 253 315412464.5000000000
1022 254 315412464.5000000000
1022 257 315412464.5000000000
1022 258 315412464.5000000000
1058 220 0.0000000000
1058 260 0.0000000000
1022 1058 315412464.5000000000
1022 262 315412464.5000000000
1022 264 315412464.5000000000
1059 268 0.0000000000
1059 413 0.0000000000
1059 610 0.0000000000
1059 699 0.0000000000
1022 1059 315412464.5000000000
1060 269 0.0000000000
1060 392 0.0000000000
1060 640 0.0000000000
1060 738 0.0000000000
1060 942 0.0000000000
1022 1060 315412464.5000000000
1022 276 315412464.5000000000
1022 280 315412464.5000000000
1061 284 0.0000000000
1061 339 0.0000000000
1061 460 0.0000000000
1061 478 0.0000000000
1061 853 0.0000000000
1022 1061 315412464.5000000000
1062 47 0.0000000000
1062 287 0.0000000000
1062 470 0.0000000000
1062 676 0.0000000000
1062 682 0.0000000000
1062 991 0.0000000000
1022 1062 315412464.5000000000
1022 288 315412464.5000000000
1022 289 315412464.5000000000
1063 291 0.0000000000
1063 760 0.0000000000
1022 1063 315412464.5000000000
1064 296 0.0000000000
1064 565 0.0000000000
1064 990 0.0000000000
1022 1064 315412464.5000000000
1022 297 315412464.5000000000
1022 298 315412464.5000000000
1022 301 315412464.5000000000
1065 302 0.0000000000
1065 535 0.0000000000
1022 1065 315412464.5000000000
1066 55 0.0000000000
1066 56 0.0000000000
1066 57 0.0000000000
1066 305 0.0000000000
1066 384 0.0000000000
1066 471 0.0000000000
1022 1066 315412464.5000000000
1022 307 315412464.5000000000
1067 309 0.0000000000
1067 691 0.0000000000
1022 1067 315412464.5000000000
1068 285 0.0000000000
1068 295 0.0000000000
1068 312 0.0000000000
1022 1068 315412464.5000000000
1022 314 315412464.5000000000
1022 317 315412464.5000000000
1022 318 315412464.5000000000
1069 12 0.0000000000
1069 319 0.0000000000
1069 615 0.0000000000
1022 1069 315412464.5000000000
1022 320 315412464.5000000000
1022 321 315412464.5000000000
1022 324 315412464.5000000000
1022 326 315412464.5000000000
1022 327 315412464.5000000000
1022 329 315412464.5000000000
1022 330 315412464.5000000000
1022 331 315412464.5000000000
1022 333 315412464.5000000000
1022 335 315412464.5000000000
1022 336 315412464.5000000000
1022 338 315412464.5000000000
1070 340 0.0000000000
1070 849 0.0000000000
1022 1070 315412464.5000000000
1071 137 0.0000000000
1071 341 0.0000000000
1022 1071 315412464.5000000000
1022 345 315412464.5000000000
1072 346 0.0000000000
1072 611 0.0000000000
1022 1072 315412464.5000000000
1022 349 315412464.5000000000
1022 350 315412464.5000000000
1022 352 315412464.5000000000
1022 353 315412464.5000000000
1022 354 315412464.5000000000
1073 133 0.0000000000
1073 356 0.0000000000
1022 1073 315412464.5000000000
1022 358 315412464.5000000000
1022 361 315412464.5000000000
1074 76 215192770.0000000000
1075 89 0.0000000000
1075 670 0.0000000000
1074 1075 215192770.0000000000
1074 129 215192770.0000000000
1074 172 215192770.0000000000
1074 303 215192770.0000000000
1074 363 215192770.0000000000
1074 436 215192770.0000000000
1074 546 215192770.0000000000
1074 553 215192770.0000000000
1074 601 215192770.0000000000
1076 181 0.0000000000
1076 626 0.0000000000
1076 723 0.0000000000
1074 1076 215192770.0000000000
1074 709 215192770.0000000000
1077 48 0.0000000000
1077 725 0.0000000000
1077 757 0.0000000000
1074 1077 215192770.0000000000
1022 1074 100219694.5000000000
1078 365 0.0000000000
1078 372 0.0000000000
1078 433 0.0000000000
1022 1078 315412464.5000000000
1022 366 315412464.5000000000
1022 367 315412464.5000000000
1022 368 315412464.5000000000
1022 370 315412464.5000000000
1022 371 315412464.5000000000
1022 373 315412464.5000000000
1022 375 315412464.5000000000
1022 376 315412464.5000000000
1022 377 315412464.5000000000
1022 378 315412464.5000000000
1079 145 0.0000000000
1079 382 0.0000000000
1022 1079 315412464.5000000000
1022 385 315412464.5000000000
1022 386 315412464.5000000000
1022 387 315412464.5000000000
1080 388 0.0000000000
1080 435 0.0000000000
1022 1080 315412464.5000000000
1022 389 315412464.5000000000
1022 390 315412464.5000000000
1081 391 0.0000000000
1081 748 0.0000000000
1081 823 0.0000000000
1022 1081 315412464.5000000000
1022 394 315412464.5000000000
1082 395 0.0000000000
1082 477 0.0000000000
1082 701 0.0000000000
1022 1082 315412464.5000000000
1022 396 315412464.5000000000
1022 400 315412464.5000000000
1022 406 315412464.5000000000
1022 410 315412464.5000000000
1022 411 315412464.5000000000
1022 414 315412464.5000000000
1083 240 0.0000000000
1083 379 0.0000000000
1083 416 0.0000000000
1083 423 0.0000000000
1083 745 0.0000000000
1083 899 0.0000000000
1083 912 0.0000000000
1022 1083 315412464.5000000000
1022 419 315412464.5000000000
1022 420 315412464.5000000000
1022 421 315412464.5000000000
1022 427 315412464.5000000000
1022 429 315412464.5000000000
1022 430 315412464.5000000000
1022 432 315412464.5000000000
1022 434 315412464.5000000000
1084 437 0.0000000000
1084 979 0.0000000000
1022 1084 315412464.5000000000
1022 438 315412464.5000000000
1022 442 315412464.5000000000
1022 443 315412464.5000000000
1022 444 315412464.5000000000
1022 446 315412464.5000000000
1022 447 315412464.5000000000
1022 450 315412464.5000000000
1022 451 315412464.5000000000
1022 452 315412464.5000000000
1085 455 0.0000000000
1085 549 0.0000000000
1022 1085 315412464.5000000000
1022 456 315412464.5000000000
1086 4 0.0000000000
1086 467 0.0000000000
1022 1086 315412464.5000000000
1022 468 315412464.5000000000
1022 469 315412464.5000000000
1087 102 0.0000000000
1087 472 0.0000000000
1022 1087 315412464.5000000000
1088 473 0.0000000000
1088 739 0.0000000000
1088 861 0.0000000000
1022 1088 315412464.5000000000
1089 475 0.0000000000
1089 811 0.0000000000
1022 1089 315412464.5000000000
1090 480 0.0000000000
1090 538 0.0000000000
1022 1090 315412464.5000000000
1022 481 315412464.5000000000
1022 482 315412464.5000000000
1022 484 315412464.5000000000
1091 230 0.0000000000
1091 359 0.0000000000
1091 485 0.0000000000
1091 540 0.0000000000
1022 1091 315412464.5000000000
1092 448 0.0000000000
1092 489 0.0000000000
1022 1092 315412464.5000000000
1022 490 315412464.5000000000
1022 491 315412464.5000000000
1022 492 315412464.5000000000
1022 493 315412464.5000000000
1022 496 315412464.5000000000
1022 502 315412464.5000000000
1022 504 315412464.5000000000
1093 82 0.0000000000
1093 505 0.0000000000
1022 1093 315412464.5000000000
1022 507 315412464.5000000000
1094 151 0.0000000000
1094 508 0.0000000000
1022 1094 315412464.5000000000
1022 510 315412464.5000000000
1095 337 0.0000000000
1095 512 0.0000000000
1022 1095 315412464.5000000000
1022 513 315412464.5000000000
1022 515 315412464.5000000000
1022 517 315412464.5000000000
1096 93 0.0000000000
1096 518 0.0000000000
1022 1096 315412464.5000000000
1022 520 315412464.5000000000
1022 527 315412464.5000000000
1022 528 315412464.5000000000
1022 531 315412464.5000000000
1022 533 315412464.5000000000
1097 522 0.0000000000
1097 534 0.0000000000
1097 764 0.0000000000
1022 1097 315412464.5000000000
1098 243 0.0000000000
1098 537 0.0000000000
1098 969 0.0000000000
1022 1098 315412464.5000000000
1099 541 0.0000000000
1099 630 0.0000000000
1022 1099 315412464.5000000000
1022 542 315412464.5000000000
1022 544 315412464.5000000000
1100 495 0.0000000000
1100 545 0.0000000000
1022 1100 315412464.5000000000
1022 547 315412464.5000000000
1022 550 315412464.5000000000
1022 555 315412464.5000000000
1101 255 0.0000000000
1101 559 0.0000000000
1022 1101 315412464.5000000000
1102 509 0.0000000000
1102 560 0.0000000000
1102 873 0.0000000000
1022 1102 315412464.5000000000
1103 561 0.0000000000
1103 622 0.0000000000
1022 1103 315412464.5000000000
1104 562 0.0000000000
1104 666 0.0000000000
1022 1104 315412464.5000000000
1022 563 315412464.5000000000
1105 503 0.0000000000
1105 570 0.0000000000
1022 1105 315412464.5000000000
1106 266 0.0000000000
1106 571 0.0000000000
1022 1106 315412464.5000000000
1022 572 315412464.5000000000
1107 574 0.0000000000
1107 878 0.0000000000
1022 1107 315412464.5000000000
1022 575 315412464.5000000000
1022 576 315412464.5000000000
1108 205 0.0000000000
1108 578 0.0000000000
1022 1108 315412464.5000000000
1022 579 315412464.5000000000
1022 580 315412464.5000000000
1022 581 315412464.5000000000
1022 582 315412464.5000000000
1022 583 315412464.5000000000
1022 584 315412464.5000000000
1022 585 315412464.5000000000
1109 272 0.0000000000
1109 586 0.0000000000
1022 1109 315412464.5000000000
1022 588 315412464.5000000000
1022 590 315412464.5000000000
1110 593 0.0000000000
1110 867 0.0000000000
1110 972 0.0000000000
1022 1110 315412464.5000000000
1111 594 0.0000000000
1111 891 0.0000000000
1022 1111 315412464.5000000000
1022 597 315412464.5000000000
1022 600 315412464.5000000000
1022 602 315412464.5000000000
1022 604 315412464.5000000000
1112 605 0.0000000000
1112 868 0.0000000000
1022 1112 315412464.5000000000
1022 606 315412464.5000000000
1022 607 315412464.5000000000
1022 608 315412464.5000000000
1022 609 315412464.5000000000
1113 612 0.0000000000
1113 803 0.0000000000
1022 1113 315412464.5000000000
1022 613 315412464.5000000000
1022 616 315412464.5000000000
1022 618 315412464.5000000000
1114 215 0.0000000000
1114 619 0.0000000000
1114 743 0.0000000000
1022 1114 315412464.5000000000
1022 621 315412464.5000000000
1022 624 315412464.5000000000
1022 625 315412464.5000000000
1022 629 315412464.5000000000
1115 265 0.0000000000
1115 631 0.0000000000
1022 1115 315412464.5000000000
1022 632 315412464.5000000000
1116 506 0.0000000000
1116 633 0.0000000000
1022 1116 315412464.5000000000
1022 634 315412464.5000000000
1117 294 0.0000000000
1117 637 0.0000000000
1022 1117 315412464.5000000000
1022 641 315412464.5000000000
1022 642 315412464.5000000000
1118 643 0.0000000000
1118 946 0.0000000000
1022 1118 315412464.5000000000
1022 644 315412464.5000000000
1022 647 315412464.5000000000
1022 649 315412464.5000000000
1119 334 0.0000000000
1119 347 0.0000000000
1119 654 0.0000000000
1022 1119 315412464.5000000000
1022 655 315412464.5000000000
1022 656 315412464.5000000000
1022 658 315412464.5000000000
1022 661 315412464.5000000000
1022 662 315412464.5000000000
1022 664 315412464.5000000000
1022 665 315412464.5000000000
1022 667 315412464.5000000000
1022 671 315412464.5000000000
1022 674 315412464.5000000000
1022 677 315412464.5000000000
1022 680 315412464.5000000000
1121 39 0.0000000000
1121 589 0.0000000000
1120 1121 304275238.0000000000
1120 683 304275238.0000000000
1022 1120 11137226.5000000000
1022 685 315412464.5000000000
1122 52 0.0000000000
1122 169 0.0000000000
1122 197 0.0000000000
1122 323 0.0000000000
1122 417 0.0000000000
1122 687 0.0000000000
1122 847 0.0000000000
1122 893 0.0000000000
1022 1122 315412464.5000000000
1022 688 315412464.5000000000
1022 689 315412464.5000000000
1123 235 0.0000000000
1123 263 0.0000000000
1123 270 0.0000000000
1123 418 0.0000000000
1123 567 0.0000000000
1123 690 0.0000000000
1123 856 0.0000000000
1123 947 0.0000000000
1022 1123 315412464.5000000000
1022 693 315412464.5000000000
1022 696 315412464.5000000000
1022 697 315412464.5000000000
1022 698 315412464.5000000000
1124 412 0.0000000000
1124 700 0.0000000000
1022 1124 315412464.5000000000
1022 703 315412464.5000000000
1125 81 0.0000000000
1125 144 0.0000000000
1125 223 0.0000000000
1125 246 0.0000000000
1125 315 0.0000000000
1125 692 0.0000000000
1125 705 0.0000000000
1125 713 0.0000000000
1125 858 0.0000000000
1022 1125 315412464.5000000000
1126 118 0.0000000000
1126 707 0.0000000000
1022 1126 315412464.5000000000
1022 708 315412464.5000000000
1022 710 315412464.5000000000
1022 712 315412464.5000000000
1022 716 315412464.5000000000
1127 718 0.0000000000
1127 719 0.0000000000
1022 1127 315412464.5000000000
1022 722 315412464.5000000000
1022 726 315412464.5000000000
1128 156 0.0000000000
1128 728 0.0000000000
1022 1128 315412464.5000000000
1022 731 315412464.5000000000
1022 734 315412464.5000000000
1129 182 0.0000000000
1129 735 0.0000000000
1022 1129 315412464.5000000000
1022 737 315412464.5000000000
1022 742 315412464.5000000000
1022 744 315412464.5000000000
1130 103 0.0000000000
1130 213 0.0000000000
1130 747 0.0000000000
1022 1130 315412464.5000000000
1131 35 0.0000000000
1131 41 0.0000000000
1131 751 0.0000000000
1022 1131 315412464.5000000000
1022 752 315412464.5000000000
1132 753 0.0000000000
1132 939 0.0000000000
1022 1132 315412464.5000000000
1022 756 315412464.5000000000
1022 759 315412464.5000000000
1022 763 315412464.5000000000
1022 765 315412464.5000000000
1022 767 315412464.5000000000
1133 770 0.0000000000
1133 814 0.0000000000
1022 1133 315412464.5000000000
1134 554 0.0000000000
1134 772 0.0000000000
1022 1134 315412464.5000000000
1022 773 315412464.5000000000
1022 777 315412464.5000000000
1022 780 315412464.5000000000
1135 164 0.0000000000
1135 782 0.0000000000
1022 1135 315412464.5000000000
1136 30 0.0000000000
1136 108 0.0000000000
1136 325 0.0000000000
1136 785 0.0000000000
1136 808 0.0000000000
1136 903 0.0000000000
1136 998 0.0000000000
1022 1136 315412464.5000000000
1137 311 0.0000000000
1137 787 0.0000000000
1022 1137 315412464.5000000000
1022 790 315412464.5000000000
1022 791 315412464.5000000000
1138 45 0.0000000000
1138 180 0.0000000000
1138 463 0.0000000000
1138 792 0.0000000000
1138 915 0.0000000000
1022 1138 315412464.5000000000
1139 795 0.0000000000
1139 950 0.0000000000
1022 1139 315412464.5000000000
1022 796 315412464.5000000000
1022 798 315412464.5000000000
1140 568 0.0000000000
1140 802 0.0000000000
1140 944 0.0000000000
1022 1140 315412464.5000000000
1022 804 315412464.5000000000
1022 805 315412464.5000000000
1141 167 0.0000000000
1141 807 0.0000000000
1022 1141 315412464.5000000000
1022 810 315412464.5000000000
1142 178 0.0000000000
1142 812 0.0000000000
1022 1142 315412464.5000000000
1022 813 315412464.5000000000
1022 816 315412464.5000000000
1022 818 315412464.5000000000
1022 819 315412464.5000000000
1022 822 315412464.5000000000
1022 825 315412464.5000000000
1022 828 315412464.5000000000
1022 830 315412464.5000000000
1022 831 315412464.5000000000
1022 834 315412464.5000000000
1022 838 315412464.5000000000
1022 839 315412464.5000000000
1022 840 315412464.5000000000
1022 843 315412464.5000000000
1022 844 315412464.5000000000
1022 845 315412464.5000000000
1022 850 315412464.5000000000
1022 851 315412464.5000000000
1022 855 315412464.5000000000
1022 857 315412464.5000000000
1022 859 315412464.5000000000
1143 439 0.0000000000
1143 860 0.0000000000
1022 1143 315412464.5000000000
1022 863 315412464.5000000000
1022 869 315412464.5000000000
1144 111 0.0000000000
1144 293 0.0000000000
1144 486 0.0000000000
1144 872 0.0000000000
1022 1144 315412464.5000000000
1022 874 315412464.5000000000
1022 876 315412464.5000000000
1022 877 315412464.5000000000
1022 879 315412464.5000000000
1022 880 315412464.5000000000
1022 881 315412464.5000000000
1145 536 0.0000000000
1145 882 0.0000000000
1022 1145 315412464.5000000000
1022 883 315412464.5000000000
1146 457 0.0000000000
1146 884 0.0000000000
1022 1146 315412464.5000000000
1022 885 315412464.5000000000
1022 886 315412464.5000000000
1147 186 0.0000000000
1147 488 0.0000000000
1147 684 0.0000000000
1147 806 0.0000000000
1147 887 0.0000000000
1022 1147 315412464.5000000000
1022 890 315412464.5000000000
1022 892 315412464.5000000000
1022 894 315412464.5000000000
1022 898 315412464.5000000000
1148 362 0.0000000000
1148 369 0.0000000000
1148 383 0.0000000000
1148 761 0.0000000000
1148 902 0.0000000000
1022 1148 315412464.5000000000
1149 799 0.0000000000
1149 904 0.0000000000
1022 1149 315412464.5000000000
1150 248 0.0000000000
1150 404 0.0000000000
1150 440 0.0000000000
1150 711 0.0000000000
1150 909 0.0000000000
1022 1150 315412464.5000000000
1022 914 315412464.5000000000
1022 916 315412464.5000000000
1022 917 315412464.5000000000
1022 918 315412464.5000000000
1151 539 0.0000000000
1151 921 0.0000000000
1022 1151 315412464.5000000000
1152 2 0.0000000000
1152 290 0.0000000000
1152 924 0.0000000000
1022 1152 315412464.5000000000
1022 925 315412464.5000000000
1153 836 0.0000000000
1153 926 0.0000000000
1022 1153 315412464.5000000000
1022 927 315412464.5000000000
1022 928 315412464.5000000000
1022 929 315412464.5000000000
1022 930 315412464.5000000000
1022 931 315412464.5000000000
1154 5 0.0000000000
1154 275 0.0000000000
1154 673 0.0000000000
1154 833 0.0000000000
1154 932 0.0000000000
1022 1154 315412464.5000000000
1155 896 0.0000000000
1155 933 0.0000000000
1022 1155 315412464.5000000000
1022 938 315412464.5000000000
1022 940 315412464.5000000000
1156 521 0.0000000000
1156 628 0.0000000000
1156 801 0.0000000000
1156 852 0.0000000000
1156 943 0.0000000000
1022 1156 315412464.5000000000
1022 945 315412464.5000000000
1022 948 315412464.5000000000
1022 949 315412464.5000000000
1022 951 315412464.5000000000
1157 717 0.0000000000
1157 824 0.0000000000
1157 954 0.0000000000
1157 959 0.0000000000
1022 1157 315412464.5000000000
1022 955 315412464.5000000000
1022 958 315412464.5000000000
1158 96 0.0000000000
1158 237 0.0000000000
1158 769 0.0000000000
1158 961 0.0000000000
1022 1158 315412464.5000000000
1022 962 315412464.5000000000
1022 967 315412464.5000000000
1022 970 315412464.5000000000
1159 934 0.0000000000
1159 971 0.0000000000
1159 993 0.0000000000
1022 1159 315412464.5000000000
1022 974 315412464.5000000000
1160 150 0.0000000000
1160 975 0.0000000000
1022 1160 315412464.5000000000
1022 977 315412464.5000000000
1161 525 0.0000000000
1161 978 0.0000000000
1022 1161 315412464.5000000000
1022 980 315412464.5000000000
1022 982 315412464.5000000000
1022 984 315412464.5000000000
1022 985 315412464.5000000000
1022 986 315412464.5000000000
1022 987 315412464.5000000000
1162 466 0.0000000000
1162 989 0.0000000000
1022 1162 315412464.5000000000
1022 992 315412464.5000000000
1022 994 315412464.5000000000
1022 995 315412464.5000000000
1163 837 0.0000000000
1163 997 0.0000000000
1022 1163 315412464.5000000000
1022 999 315412464.5000000000
1164 72 0.0000000000
1164 98 0.0000000000
1164 251 0.0000000000
1164 274 0.0000000000
1164 407 0.0000000000
1164 617 0.0000000000
1164 740 0.0000000000
1164 781 0.0000000000
1164 794 0.0000000000
1164 1000 0.0000000000
1022 1164 315412464.5000000000
1165 645 260174510.0000000000
1165 733 260174510.0000000000
1166 732 0.0000000000
1166 788 0.0000000000
1167 639 133917945.5000000000
1167 835 133917945.5000000000
1168 92 195338258.0000000000
1168 895 195338258.0000000000
1169 177 92714631.5000000000
1169 935 92714631.5000000000
1170 558 219024327.0000000000
1170 937 219024327.0000000000
1171 203 0.0000000000
1171 957 0.0000000000
1172 3 315412464.5000000000
1172 8 315412464.5000000000
1172 17 315412464.5000000000
1172 20 315412464.5000000000
1172 25 315412464.5000000000
1172 37 315412464.5000000000
1172 42 315412464.5000000000
1172 62 315412464.5000000000
1172 66 315412464.5000000000
1172 73 315412464.5000000000
1172 77 315412464.5000000000
1172 1001 134189136.0000000000
1172 1002 247297658.0000000000
1172 107 315412464.5000000000
1172 112 315412464.5000000000
1172 113 315412464.5000000000
1172 116 315412464.5000000000
1172 117 315412464.5000000000
1172 120 315412464.5000000000
1172 127 315412464.5000000000
1172 128 315412464.5000000000
1172 1003 294682942.5000000000
1172 1004 222781505.0000000000
1172 140 315412464.5000000000
1172 152 315412464.5000000000
1172 153 315412464.5000000000
1172 154 315412464.5000000000
1172 162 315412464.5000000000
1172 163 315412464.5000000000
1172 165 315412464.5000000000
1172 174 315412464.5000000000
1172 187 315412464.5000000000
1172 191 315412464.5000000000
1172 192 315412464.5000000000
1172 193 315412464.5000000000
1172 198 315412464.5000000000
1172 200 315412464.5000000000
1172 211 315412464.5000000000
1172 216 315412464.5000000000
1172 1005 17158633.5000000000
1172 239 315412464.5000000000
1172 1007 218240239.0000000000
1172 249 315412464.5000000000
1172 256 315412464.5000000000
1172 259 315412464.5000000000
1172 1008 18339431.0000000000
1172 279 315412464.5000000000
1172 281 315412464.5000000000
1172 286 315412464.5000000000
1172 292 315412464.5000000000
1172 299 315412464.5000000000
1172 300 315412464.5000000000
1172 306 315412464.5000000000
