1179 1179
1025 718 298440795.7500000000
1033 239 0.0000000000
1033 723 0.0000000000
1025 1033 298440795.7500000000
1025 733 298440795.7500000000
1034 789 0.0000000000
1034 834 0.0000000000
1034 953 0.0000000000
1025 1034 298440795.7500000000
1035 157 43897091.2500000000
1035 224 43897091.2500000000
1035 254 43897091.2500000000
1035 418 43897091.2500000000
1035 478 43897091.2500000000
1035 807 43897091.2500000000
1035 850 43897091.2500000000
1035 877 43897091.2500000000
1025 1035 254543704.5000000000
1037 105 0.0000000000
1037 529 0.0000000000
1037 641 0.0000000000
1037 697 0.0000000000
1037 846 0.0000000000
1036 1037 220597436.2500000000
1036 141 220597436.2500000000
1036 242 220597436.2500000000
1038 207 0.0000000000
1038 257 0.0000000000
1038 389 0.0000000000
1036 1038 220597436.2500000000
1039 321 0.0000000000
1039 399 0.0000000000
1036 1039 220597436.2500000000
1040 626 0.0000000000
1040 986 0.0000000000
1036 1040 220597436.2500000000
1036 689 220597436.2500000000
1041 21 65723989.7500000000
1041 88 65723989.7500000000
1041 136 65723989.7500000000
1041 450 65723989.7500000000
1041 454 65723989.7500000000
1041 474 65723989.7500000000
1041 493 65723989.7500000000
1041 606 65723989.7500000000
1041 609 65723989.7500000000
1041 664 65723989.7500000000
1041 667 65723989.7500000000
1041 710 65723989.7500000000
1041 727 65723989.7500000000
1041 794 65723989.7500000000
1041 810 65723989.7500000000
1041 847 65723989.7500000000
1041 875 65723989.7500000000
1041 913 65723989.7500000000
1041 928 65723989.7500000000
1041 972 65723989.7500000000
1041 993 65723989.7500000000
1036 1041 154873446.5000000000
1042 9 0.0000000000
1042 114 0.0000000000
1042 359 0.0000000000
1042 515 0.0000000000
1042 619 0.0000000000
1042 735 0.0000000000
1042 741 0.0000000000
1042 924 0.0000000000
1036 1042 220597436.2500000000
1043 64 0.0000000000
1043 763 0.0000000000
1043 775 0.0000000000
1043 933 0.0000000000
1036 1043 220597436.2500000000
1036 942 220597436.2500000000
1025 1036 77843359.5000000000
1025 946 298440795.7500000000
1044 51 16945000.2500000000
1044 168 16945000.2500000000
1044 351 16945000.2500000000
1044 857 16945000.2500000000
1044 923 16945000.2500000000
1044 950 16945000.2500000000
1025 1044 281495795.5000000000
1024 1025 48777114.5000000000
1045 5 193219673.7500000000
1045 89 193219673.7500000000
1046 162 0.0000000000
1046 530 0.0000000000
1046 715 0.0000000000
1045 1046 193219673.7500000000
1045 176 193219673.7500000000
1045 208 193219673.7500000000
1045 212 193219673.7500000000
1045 244 193219673.7500000000
1047 250 0.0000000000
1047 309 0.0000000000
1045 1047 193219673.7500000000
1045 283 193219673.7500000000
1045 336 193219673.7500000000
1045 379 193219673.7500000000
1045 388 193219673.7500000000
1048 440 0.0000000000
1048 487 0.0000000000
1045 1048 193219673.7500000000
1049 499 0.0000000000
1049 830 0.0000000000
1045 1049 193219673.7500000000
1045 527 193219673.7500000000
1050 118 0.0000000000
1050 133 0.0000000000
1050 211 0.0000000000
1050 264 0.0000000000
1050 547 0.0000000000
1050 784 0.0000000000
1050 862 0.0000000000
1045 1050 193219673.7500000000
1045 663 193219673.7500000000
1045 669 193219673.7500000000
1045 672 193219673.7500000000
1045 722 193219673.7500000000
1051 452 0.0000000000
1051 845 0.0000000000
1045 1051 193219673.7500000000
1045 854 193219673.7500000000
1045 889 193219673.7500000000
1045 951 193219673.7500000000
1024 1045 153998236.5000000000
1023 1024 3665357.0000000000
1023 271 350883267.2500000000
1052 134 87152024.2500000000
1052 340 87152024.2500000000
1052 366 87152024.2500000000
1052 413 87152024.2500000000
1052 437 87152024.2500000000
1052 622 87152024.2500000000
1052 828 87152024.2500000000
1052 971 87152024.2500000000
1052 987 87152024.2500000000
1023 1052 263731243.0000000000
1023 409 350883267.2500000000
1053 150 49286081.2500000000
1053 187 49286081.2500000000
1053 234 49286081.2500000000
1053 476 49286081.2500000000
1053 873 49286081.2500000000
1053 964 49286081.2500000000
1023 1053 301597186.0000000000
1023 552 350883267.2500000000
1054 4 97110474.2500000000
1054 69 97110474.2500000000
1054 220 97110474.2500000000
1054 252 97110474.2500000000
1054 280 97110474.2500000000
1054 483 97110474.2500000000
1054 646 97110474.2500000000
1054 739 97110474.2500000000
1054 752 97110474.2500000000
1054 782 97110474.2500000000
1054 837 97110474.2500000000
1054 840 97110474.2500000000
1054 860 97110474.2500000000
1054 863 97110474.2500000000
1054 920 97110474.2500000000
1023 1054 253772793.0000000000
1055 658 0.0000000000
1055 880 0.0000000000
1023 1055 350883267.2500000000
1056 401 0.0000000000
1056 907 0.0000000000
1023 1056 350883267.2500000000
1023 943 350883267.2500000000
1023 973 350883267.2500000000
1006 1023 23277763.0000000000
1006 123 374161030.2500000000
1006 126 374161030.2500000000
1057 40 98724210.2500000000
1057 129 98724210.2500000000
1006 1057 275436820.0000000000
1006 131 374161030.2500000000
1006 135 374161030.2500000000
1058 137 96957403.7500000000
1058 153 96957403.7500000000
1058 265 96957403.7500000000
1058 539 96957403.7500000000
1058 583 96957403.7500000000
1058 947 96957403.7500000000
1006 1058 277203626.5000000000
1006 140 374161030.2500000000
1006 142 374161030.2500000000
1059 143 0.0000000000
1059 736 0.0000000000
1006 1059 374161030.2500000000
1006 149 374161030.2500000000
1006 158 374161030.2500000000
1006 164 374161030.2500000000
1006 167 374161030.2500000000
1006 171 374161030.2500000000
1006 172 374161030.2500000000
1006 173 374161030.2500000000
1006 174 374161030.2500000000
1060 91 120153170.2500000000
1060 180 120153170.2500000000
1006 1060 254007860.0000000000
1006 191 374161030.2500000000
1006 192 374161030.2500000000
1006 193 374161030.2500000000
1006 194 374161030.2500000000
1061 169 0.0000000000
1061 198 0.0000000000
1061 820 0.0000000000
1006 1061 374161030.2500000000
1006 199 374161030.2500000000
1006 201 374161030.2500000000
1062 203 0.0000000000
1062 296 0.0000000000
1006 1062 374161030.2500000000
1006 204 374161030.2500000000
1006 209 374161030.2500000000
1006 216 374161030.2500000000
1063 218 0.0000000000
1063 322 0.0000000000
1006 1063 374161030.2500000000
1006 222 374161030.2500000000
1064 223 0.0000000000
1064 468 0.0000000000
1006 1064 374161030.2500000000
1006 227 374161030.2500000000
1006 228 374161030.2500000000
1006 232 374161030.2500000000
1006 235 374161030.2500000000
1006 237 374161030.2500000000
1065 241 78830415.7500000000
1065 826 78830415.7500000000
1065 922 78830415.7500000000
1006 1065 295330614.5000000000
1006 243 374161030.2500000000
1066 246 84213706.7500000000
1066 400 84213706.7500000000
1006 1066 289947323.5000000000
1067 245 104274084.7500000000
1067 248 104274084.7500000000
1067 299 104274084.7500000000
1067 338 104274084.7500000000
1067 447 104274084.7500000000
1067 674 104274084.7500000000
1006 1067 269886945.5000000000
1006 251 374161030.2500000000
1006 253 374161030.2500000000
1068 255 105163488.7500000000
1068 905 105163488.7500000000
1006 1068 268997541.5000000000
1006 258 374161030.2500000000
1069 266 81456406.2500000000
1069 328 81456406.2500000000
1069 510 81456406.2500000000
1069 861 81456406.2500000000
1006 1069 292704624.0000000000
1006 267 374161030.2500000000
1006 268 374161030.2500000000
1006 275 374161030.2500000000
1006 277 374161030.2500000000
1006 282 374161030.2500000000
1006 285 374161030.2500000000
1006 286 374161030.2500000000
1070 287 0.0000000000
1070 816 0.0000000000
1070 941 0.0000000000
1006 1070 374161030.2500000000
1006 288 374161030.2500000000
1006 289 374161030.2500000000
1071 290 52762995.2500000000
1071 855 52762995.2500000000
1006 1071 321398035.0000000000
1072 294 115845268.7500000000
1072 495 115845268.7500000000
1006 1072 258315761.5000000000
1006 297 374161030.2500000000
1006 298 374161030.2500000000
1006 300 374161030.2500000000
1006 308 374161030.2500000000
1006 310 374161030.2500000000
1006 324 374161030.2500000000
1073 48 108879054.2500000000
1073 61 108879054.2500000000
1073 229 108879054.2500000000
1073 326 108879054.2500000000
1073 428 108879054.2500000000
1073 433 108879054.2500000000
1073 677 108879054.2500000000
1073 696 108879054.2500000000
1073 788 108879054.2500000000
1073 809 108879054.2500000000
1073 892 108879054.2500000000
1006 1073 265281976.0000000000
1074 26 28551050.2500000000
1074 151 28551050.2500000000
1074 327 28551050.2500000000
1074 555 28551050.2500000000
1074 839 28551050.2500000000
1006 1074 345609980.0000000000
1075 81 0.0000000000
1075 330 0.0000000000
1006 1075 374161030.2500000000
1006 333 374161030.2500000000
1076 320 16817055.7500000000
1076 334 16817055.7500000000
1076 772 16817055.7500000000
1006 1076 357343974.5000000000
1006 339 374161030.2500000000
1006 342 374161030.2500000000
1006 344 374161030.2500000000
1006 349 374161030.2500000000
1006 352 374161030.2500000000
1006 354 374161030.2500000000
1006 355 374161030.2500000000
1006 360 374161030.2500000000
1077 362 120018308.7500000000
1077 791 120018308.7500000000
1077 983 120018308.7500000000
1006 1077 254142721.5000000000
1006 365 374161030.2500000000
1078 50 109621021.2500000000
1078 70 109621021.2500000000
1078 261 109621021.2500000000
1078 303 109621021.2500000000
1078 370 109621021.2500000000
1078 416 109621021.2500000000
1078 490 109621021.2500000000
1078 505 109621021.2500000000
1078 533 109621021.2500000000
1078 536 109621021.2500000000
1078 541 109621021.2500000000
1078 561 109621021.2500000000
1078 579 109621021.2500000000
1078 598 109621021.2500000000
1078 800 109621021.2500000000
1078 841 109621021.2500000000
1078 885 109621021.2500000000
1078 931 109621021.2500000000
1078 975 109621021.2500000000
1006 1078 264540009.0000000000
1006 371 374161030.2500000000
1079 373 0.0000000000
1079 479 0.0000000000
1006 1079 374161030.2500000000
1006 374 374161030.2500000000
1006 376 374161030.2500000000
1006 381 374161030.2500000000
1006 382 374161030.2500000000
1080 348 27883121.2500000000
1080 383 27883121.2500000000
1006 1080 346277909.0000000000
1006 384 374161030.2500000000
1006 394 374161030.2500000000
1006 395 374161030.2500000000
1081 156 12558690.2500000000
1081 190 12558690.2500000000
1081 221 12558690.2500000000
1081 315 12558690.2500000000
1081 397 12558690.2500000000
1081 480 12558690.2500000000
1081 618 12558690.2500000000
1081 843 12558690.2500000000
1006 1081 361602340.0000000000
1082 138 102860922.2500000000
1082 152 102860922.2500000000
1082 304 102860922.2500000000
1082 405 102860922.2500000000
1082 455 102860922.2500000000
1082 514 102860922.2500000000
1082 869 102860922.2500000000
1082 879 102860922.2500000000
1082 960 102860922.2500000000
1006 1082 271300108.0000000000
1006 406 374161030.2500000000
1006 407 374161030.2500000000
1006 408 374161030.2500000000
1083 412 0.0000000000
1083 582 0.0000000000
1006 1083 374161030.2500000000
1006 415 374161030.2500000000
1006 419 374161030.2500000000
1084 170 89764916.2500000000
1084 262 89764916.2500000000
1084 422 89764916.2500000000
1084 686 89764916.2500000000
1084 992 89764916.2500000000
1006 1084 284396114.0000000000
1006 423 374161030.2500000000
1006 424 374161030.2500000000
1006 426 374161030.2500000000
1006 427 374161030.2500000000
1006 432 374161030.2500000000
1006 435 374161030.2500000000
1006 436 374161030.2500000000
1006 441 374161030.2500000000
1085 117 0.0000000000
1085 179 0.0000000000
1085 443 0.0000000000
1006 1085 374161030.2500000000
1086 444 0.0000000000
1086 532 0.0000000000
1006 1086 374161030.2500000000
1087 106 48484779.2500000000
1087 445 48484779.2500000000
1006 1087 325676251.0000000000
1006 446 374161030.2500000000
1006 448 374161030.2500000000
1006 449 374161030.2500000000
1006 458 374161030.2500000000
1006 464 374161030.2500000000
1006 467 374161030.2500000000
1006 469 374161030.2500000000
1088 470 99550161.2500000000
1088 744 99550161.2500000000
1006 1088 274610869.0000000000
1089 15 117724874.7500000000
1089 42 117724874.7500000000
1089 202 117724874.7500000000
1089 295 117724874.7500000000
1089 305 117724874.7500000000
1089 337 117724874.7500000000
1089 471 117724874.7500000000
1089 740 117724874.7500000000
1006 1089 256436155.5000000000
1090 473 33171017.2500000000
1090 507 33171017.2500000000
1006 1090 340990013.0000000000
1091 25 80832903.2500000000
1091 101 80832903.2500000000
1091 475 80832903.2500000000
1091 623 80832903.2500000000
1091 900 80832903.2500000000
1006 1091 293328127.0000000000
1006 477 374161030.2500000000
1006 482 374161030.2500000000
1092 146 0.0000000000
1092 484 0.0000000000
1092 737 0.0000000000
1092 817 0.0000000000
1006 1092 374161030.2500000000
1006 485 374161030.2500000000
1093 486 0.0000000000
1093 574 0.0000000000
1006 1093 374161030.2500000000
1006 491 374161030.2500000000
1006 497 374161030.2500000000
1006 501 374161030.2500000000
1006 502 374161030.2500000000
1006 506 374161030.2500000000
1094 518 0.0000000000
1094 729 0.0000000000
1006 1094 374161030.2500000000
1006 519 374161030.2500000000
1006 522 374161030.2500000000
1095 378 7593549.2500000000
1095 523 7593549.2500000000
1095 557 7593549.2500000000
1095 576 7593549.2500000000
1095 827 7593549.2500000000
1006 1095 366567481.0000000000
1096 525 40342866.7500000000
1096 859 40342866.7500000000
1006 1096 333818163.5000000000
1006 526 374161030.2500000000
1097 23 98011256.7500000000
1097 58 98011256.7500000000
1097 98 98011256.7500000000
1097 159 98011256.7500000000
1097 417 98011256.7500000000
1097 465 98011256.7500000000
1097 504 98011256.7500000000
1097 528 98011256.7500000000
1097 543 98011256.7500000000
1097 675 98011256.7500000000
1097 833 98011256.7500000000
1097 874 98011256.7500000000
1097 919 98011256.7500000000
1097 991 98011256.7500000000
1006 1097 276149773.5000000000
1006 531 374161030.2500000000
1098 341 84683426.2500000000
1098 538 84683426.2500000000
1098 853 84683426.2500000000
1006 1098 289477604.0000000000
1006 540 374161030.2500000000
1006 544 374161030.2500000000
1099 200 100847162.2500000000
1099 414 100847162.2500000000
1099 500 100847162.2500000000
1099 513 100847162.2500000000
1099 548 100847162.2500000000
1099 708 100847162.2500000000
1099 721 100847162.2500000000
1006 1099 273313868.0000000000
1100 466 0.0000000000
1100 549 0.0000000000
1100 632 0.0000000000
1006 1100 374161030.2500000000
1101 108 27174490.2500000000
1101 456 27174490.2500000000
1101 542 27174490.2500000000
1101 558 27174490.2500000000
1101 645 27174490.2500000000
1101 671 27174490.2500000000
1101 700 27174490.2500000000
1101 825 27174490.2500000000
1006 1101 346986540.0000000000
1006 559 374161030.2500000000
1102 306 121692427.2500000000
1102 463 121692427.2500000000
1102 498 121692427.2500000000
1102 562 121692427.2500000000
1102 748 121692427.2500000000
1102 910 121692427.2500000000
1102 938 121692427.2500000000
1102 962 121692427.2500000000
1006 1102 252468603.0000000000
1103 564 0.0000000000
1103 998 0.0000000000
1006 1103 374161030.2500000000
1104 442 70287172.7500000000
1104 569 70287172.7500000000
1104 756 70287172.7500000000
1006 1104 303873857.5000000000
1006 571 374161030.2500000000
1105 573 0.0000000000
1105 904 0.0000000000
1006 1105 374161030.2500000000
1106 363 109253769.7500000000
1106 421 109253769.7500000000
1106 575 109253769.7500000000
1006 1106 264907260.5000000000
1006 577 374161030.2500000000
1006 578 374161030.2500000000
1107 102 117906956.7500000000
1107 189 117906956.7500000000
1107 584 117906956.7500000000
1107 732 117906956.7500000000
1107 852 117906956.7500000000
1107 921 117906956.7500000000
1107 978 117906956.7500000000
1107 995 117906956.7500000000
1006 1107 256254073.5000000000
1006 590 374161030.2500000000
1108 182 0.0000000000
1108 546 0.0000000000
1108 592 0.0000000000
1006 1108 374161030.2500000000
1006 593 374161030.2500000000
1006 595 374161030.2500000000
1006 599 374161030.2500000000
1109 600 0.0000000000
1109 836 0.0000000000
1006 1109 374161030.2500000000
1110 516 0.0000000000
1110 588 0.0000000000
1110 601 0.0000000000
1006 1110 374161030.2500000000
1006 603 374161030.2500000000
1006 604 374161030.2500000000
1111 155 101926119.2500000000
1111 608 101926119.2500000000
1006 1111 272234911.0000000000
1006 612 374161030.2500000000
1112 614 79092780.7500000000
1112 711 79092780.7500000000
1006 1112 295068249.5000000000
1113 489 51041427.7500000000
1113 616 51041427.7500000000
1113 770 51041427.7500000000
1006 1113 323119602.5000000000
1006 624 374161030.2500000000
1006 629 374161030.2500000000
1006 635 374161030.2500000000
1006 636 374161030.2500000000
1006 637 374161030.2500000000
1114 291 20090852.2500000000
1114 639 20090852.2500000000
1114 648 20090852.2500000000
1114 668 20090852.2500000000
1006 1114 354070178.0000000000
1006 640 374161030.2500000000
1115 372 40645093.7500000000
1115 617 40645093.7500000000
1115 647 40645093.7500000000
1006 1115 333515936.5000000000
1006 649 374161030.2500000000
1116 434 0.0000000000
1116 650 0.0000000000
1116 695 0.0000000000
1116 984 0.0000000000
1006 1116 374161030.2500000000
1117 508 0.0000000000
1117 652 0.0000000000
1006 1117 374161030.2500000000
1118 76 25549480.2500000000
1118 656 25549480.2500000000
1118 771 25549480.2500000000
1006 1118 348611550.0000000000
1006 662 374161030.2500000000
1006 666 374161030.2500000000
1006 683 374161030.2500000000
1006 690 374161030.2500000000
1006 692 374161030.2500000000
1006 703 374161030.2500000000
1006 704 374161030.2500000000
1006 707 374161030.2500000000
1006 712 374161030.2500000000
1006 713 374161030.2500000000
1119 701 0.0000000000
1119 725 0.0000000000
1006 1119 374161030.2500000000
1006 738 374161030.2500000000
1006 743 374161030.2500000000
1120 16 105418211.7500000000
1120 77 105418211.7500000000
1120 82 105418211.7500000000
1120 256 105418211.7500000000
1120 323 105418211.7500000000
1120 431 105418211.7500000000
1120 439 105418211.7500000000
1120 457 105418211.7500000000
1120 462 105418211.7500000000
1120 602 105418211.7500000000
1120 676 105418211.7500000000
1120 699 105418211.7500000000
1120 720 105418211.7500000000
1120 751 105418211.7500000000
1120 851 105418211.7500000000
1120 937 105418211.7500000000
1006 1120 268742818.5000000000
1121 627 0.0000000000
1121 753 0.0000000000
1006 1121 374161030.2500000000
1122 124 0.0000000000
1122 757 0.0000000000
1006 1122 374161030.2500000000
1123 100 39729177.2500000000
1123 758 39729177.2500000000
1006 1123 334431853.0000000000
1124 511 0.0000000000
1124 665 0.0000000000
1124 760 0.0000000000
1006 1124 374161030.2500000000
1006 766 374161030.2500000000
1006 774 374161030.2500000000
1006 780 374161030.2500000000
1125 175 116561081.7500000000
1125 213 116561081.7500000000
1125 781 116561081.7500000000
1006 1125 257599948.5000000000
1006 783 374161030.2500000000
1006 787 374161030.2500000000
1006 792 374161030.2500000000
1006 798 374161030.2500000000
1006 804 374161030.2500000000
1126 85 0.0000000000
1126 805 0.0000000000
1006 1126 374161030.2500000000
1127 57 61251723.7500000000
1127 563 61251723.7500000000
1127 767 61251723.7500000000
1127 806 61251723.7500000000
1006 1127 312909306.5000000000
1128 144 101027735.7500000000
1128 734 101027735.7500000000
1128 755 101027735.7500000000
1128 815 101027735.7500000000
1128 996 101027735.7500000000
1006 1128 273133294.5000000000
1129 67 72344547.7500000000
1129 99 72344547.7500000000
1129 777 72344547.7500000000
1129 818 72344547.7500000000
1129 955 72344547.7500000000
1006 1129 301816482.5000000000
1006 821 374161030.2500000000
1006 824 374161030.2500000000
1130 831 0.0000000000
1130 959 0.0000000000
1006 1130 374161030.2500000000
1006 832 374161030.2500000000
1006 835 374161030.2500000000
1006 848 374161030.2500000000
1131 768 0.0000000000
1131 849 0.0000000000
1006 1131 374161030.2500000000
1006 856 374161030.2500000000
1132 87 110951344.7500000000
1132 864 110951344.7500000000
1006 1132 263209685.5000000000
1006 870 374161030.2500000000
1006 871 374161030.2500000000
1133 638 107522727.2500000000
1133 765 107522727.2500000000
1133 872 107522727.2500000000
1006 1133 266638303.0000000000
1134 361 0.0000000000
1134 534 0.0000000000
1134 876 0.0000000000
1006 1134 374161030.2500000000
1006 882 374161030.2500000000
1006 886 374161030.2500000000
1006 887 374161030.2500000000
1135 128 0.0000000000
1135 631 0.0000000000
1135 890 0.0000000000
1006 1135 374161030.2500000000
1136 238 4485709.2500000000
1136 610 4485709.2500000000
1136 897 4485709.2500000000
1006 1136 369675321.0000000000
1137 206 24596682.7500000000
1137 651 24596682.7500000000
1137 898 24596682.7500000000
1006 1137 349564347.5000000000
1138 65 62947596.7500000000
1138 225 62947596.7500000000
1138 901 62947596.7500000000
1006 1138 311213433.5000000000
1139 345 109930686.7500000000
1139 902 109930686.7500000000
1006 1139 264230343.5000000000
1140 109 0.0000000000
1140 908 0.0000000000
1140 911 0.0000000000
1006 1140 374161030.2500000000
1006 914 374161030.2500000000
1141 197 121315067.7500000000
1141 240 121315067.7500000000
1141 517 121315067.7500000000
1141 706 121315067.7500000000
1141 916 121315067.7500000000
1006 1141 252845962.5000000000
1142 868 0.0000000000
1142 917 0.0000000000
1006 1142 374161030.2500000000
1006 918 374161030.2500000000
1006 925 374161030.2500000000
1006 927 374161030.2500000000
1006 935 374161030.2500000000
1006 940 374161030.2500000000
1006 944 374161030.2500000000
1006 945 374161030.2500000000
1006 948 374161030.2500000000
1143 36 71869120.7500000000
1143 293 71869120.7500000000
1143 301 71869120.7500000000
1143 492 71869120.7500000000
1143 611 71869120.7500000000
1143 952 71869120.7500000000
1006 1143 302291909.5000000000
1006 956 374161030.2500000000
1144 759 8417436.7500000000
1144 958 8417436.7500000000
1006 1144 365743593.5000000000
1006 961 374161030.2500000000
1145 963 120742612.2500000000
1145 974 120742612.2500000000
1006 1145 253418418.0000000000
1006 965 374161030.2500000000
1006 967 374161030.2500000000
1146 34 73011971.7500000000
1146 90 73011971.7500000000
1146 380 73011971.7500000000
1146 968 73011971.7500000000
1006 1146 301149058.5000000000
1006 970 374161030.2500000000
1006 977 374161030.2500000000
1147 520 87755226.2500000000
1147 679 87755226.2500000000
1147 985 87755226.2500000000
1006 1147 286405804.0000000000
1006 988 374161030.2500000000
1006 989 374161030.2500000000
1006 990 374161030.2500000000
1006 994 374161030.2500000000
1148 181 263757383.7500000000
1148 375 263757383.7500000000
1149 186 0.0000000000
1149 411 0.0000000000
1150 205 75361517.7500000000
1150 915 75361517.7500000000
1151 263 340176701.2500000000
1151 745 340176701.2500000000
1152 122 0.0000000000
1152 269 0.0000000000
1153 311 129333411.2500000000
1153 364 129333411.2500000000
1154 331 0.0000000000
1154 358 0.0000000000
1155 356 173590335.7500000000
1155 997 173590335.7500000000
1156 83 16374406.7500000000
1156 386 16374406.7500000000
1157 68 150934630.7500000000
1157 392 150934630.7500000000
1158 302 257386949.2500000000
1158 420 257386949.2500000000
1159 425 300164382.7500000000
1159 728 300164382.7500000000
1160 274 237662795.7500000000
1160 459 237662795.7500000000
1160 966 237662795.7500000000
1161 503 0.0000000000
1161 980 0.0000000000
1162 107 263189287.2500000000
1162 509 263189287.2500000000
1163 147 255705828.2500000000
1163 537 255705828.2500000000
1164 550 58575944.7500000000
1164 581 58575944.7500000000
1165 553 30047416.2500000000
1165 661 30047416.2500000000
1166 568 347079972.2500000000
1166 893 347079972.2500000000
1167 403 0.0000000000
1167 643 0.0000000000
1168 132 0.0000000000
1168 655 0.0000000000
1169 27 190262280.2500000000
1169 687 190262280.2500000000
1169 906 190262280.2500000000
1170 259 0.0000000000
1170 691 0.0000000000
1171 714 235072775.7500000000
1171 761 235072775.7500000000
1172 688 0.0000000000
1172 746 0.0000000000
1172 957 0.0000000000
1171 1172 235072775.7500000000
1173 314 294251025.7500000000
1173 750 294251025.7500000000
1173 762 294251025.7500000000
1174 307 320944631.7500000000
1174 778 320944631.7500000000
1175 276 44164237.2500000000
1175 779 44164237.2500000000
1176 790 112374787.7500000000
1176 803 112374787.7500000000
1177 630 142599394.7500000000
1177 884 142599394.7500000000
1178 521 191562029.2500000000
