773 773
771 622 321732158.5000000000
771 653 321732158.5000000000
772 180 185726242.5000000000
772 659 185726242.5000000000
773 1 475519029.5000000000
773 2 475519029.5000000000
773 3 475519029.5000000000
773 673 104828325.5000000000
773 6 475519029.5000000000
773 674 4349403.0000000000
773 8 475519029.5000000000
773 9 475519029.5000000000
773 11 475519029.5000000000
773 12 475519029.5000000000
773 13 475519029.5000000000
773 15 475519029.5000000000
773 675 202705428.5000000000
773 676 417493140.5000000000
773 18 475519029.5000000000
773 19 475519029.5000000000
773 20 475519029.5000000000
773 21 475519029.5000000000
773 22 475519029.5000000000
773 23 475519029.5000000000
773 24 475519029.5000000000
773 25 475519029.5000000000
773 26 475519029.5000000000
773 27 475519029.5000000000
773 28 475519029.5000000000
773 29 475519029.5000000000
773 31 475519029.5000000000
773 33 475519029.5000000000
773 34 475519029.5000000000
773 35 475519029.5000000000
773 36 475519029.5000000000
773 38 475519029.5000000000
773 39 475519029.5000000000
773 40 475519029.5000000000
773 41 475519029.5000000000
773 42 475519029.5000000000
773 677 0.0000000000
773 44 475519029.5000000000
773 678 373181646.5000000000
773 47 475519029.5000000000
773 48 475519029.5000000000
773 49 475519029.5000000000
773 50 475519029.5000000000
773 51 475519029.5000000000
773 52 475519029.5000000000
773 53 475519029.5000000000
773 679 41701558.0000000000
773 55 475519029.5000000000
773 56 475519029.5000000000
773 60 475519029.5000000000
773 680 182781372.5000000000
773 62 475519029.5000000000
773 63 475519029.5000000000
773 64 475519029.5000000000
773 67 475519029.5000000000
773 68 475519029.5000000000
773 681 449290428.0000000000
773 70 475519029.5000000000
773 71 475519029.5000000000
773 72 475519029.5000000000
773 73 475519029.5000000000
773 74 475519029.5000000000
773 75 475519029.5000000000
773 76 475519029.5000000000
773 77 475519029.5000000000
773 78 475519029.5000000000
773 79 475519029.5000000000
773 80 475519029.5000000000
773 81 475519029.5000000000
773 82 475519029.5000000000
773 83 475519029.5000000000
773 84 475519029.5000000000
773 85 475519029.5000000000
773 86 475519029.5000000000
773 87 475519029.5000000000
773 88 475519029.5000000000
773 89 475519029.5000000000
773 682 129251086.0000000000
773 91 475519029.5000000000
773 92 475519029.5000000000
773 93 475519029.5000000000
773 95 475519029.5000000000
773 96 475519029.5000000000
773 97 475519029.5000000000
773 98 475519029.5000000000
773 99 475519029.5000000000
773 683 38627101.0000000000
773 101 475519029.5000000000
773 102 475519029.5000000000
773 103 475519029.5000000000
773 104 475519029.5000000000
773 106 475519029.5000000000
773 107 475519029.5000000000
773 684 435050648.5000000000
773 109 475519029.5000000000
773 110 475519029.5000000000
773 111 475519029.5000000000
773 112 475519029.5000000000
773 113 475519029.5000000000
773 114 475519029.5000000000
773 685 305678134.5000000000
773 117 475519029.5000000000
773 119 475519029.5000000000
773 120 475519029.5000000000
773 123 475519029.5000000000
773 124 475519029.5000000000
773 125 475519029.5000000000
773 126 475519029.5000000000
773 127 475519029.5000000000
773 128 475519029.5000000000
773 686 32671683.0000000000
773 130 475519029.5000000000
773 131 475519029.5000000000
773 132 475519029.5000000000
773 133 475519029.5000000000
773 135 475519029.5000000000
773 137 475519029.5000000000
773 138 475519029.5000000000
773 139 475519029.5000000000
773 140 475519029.5000000000
773 141 475519029.5000000000
773 142 475519029.5000000000
773 143 475519029.5000000000
773 145 475519029.5000000000
773 146 475519029.5000000000
773 147 475519029.5000000000
773 149 475519029.5000000000
773 150 475519029.5000000000
773 151 475519029.5000000000
773 152 475519029.5000000000
773 154 475519029.5000000000
773 156 475519029.5000000000
773 157 475519029.5000000000
773 158 475519029.5000000000
773 687 344513100.5000000000
773 161 475519029.5000000000
773 162 475519029.5000000000
773 163 475519029.5000000000
773 165 475519029.5000000000
773 166 475519029.5000000000
773 167 475519029.5000000000
773 168 475519029.5000000000
773 169 475519029.5000000000
773 688 42731494.0000000000
773 172 475519029.5000000000
773 173 475519029.5000000000
773 174 475519029.5000000000
773 175 475519029.5000000000
773 176 475519029.5000000000
773 177 475519029.5000000000
773 178 475519029.5000000000
773 179 475519029.5000000000
773 689 192276709.0000000000
773 182 475519029.5000000000
773 690 74966221.0000000000
773 185 475519029.5000000000
773 691 117935029.0000000000
773 187 475519029.5000000000
773 188 475519029.5000000000
773 189 475519029.5000000000
773 190 475519029.5000000000
773 191 475519029.5000000000
773 193 475519029.5000000000
773 692 167389926.0000000000
773 200 475519029.5000000000
773 201 475519029.5000000000
773 694 260395450.5000000000
773 203 475519029.5000000000
773 204 475519029.5000000000
773 205 475519029.5000000000
773 206 475519029.5000000000
773 208 475519029.5000000000
773 209 475519029.5000000000
773 210 475519029.5000000000
773 696 250058784.0000000000
773 212 475519029.5000000000
773 215 475519029.5000000000
773 216 475519029.5000000000
773 217 475519029.5000000000
773 218 475519029.5000000000
773 219 475519029.5000000000
773 220 475519029.5000000000
773 221 475519029.5000000000
773 222 475519029.5000000000
773 223 475519029.5000000000
773 224 475519029.5000000000
773 225 475519029.5000000000
773 226 475519029.5000000000
773 227 475519029.5000000000
773 228 475519029.5000000000
773 229 475519029.5000000000
773 230 475519029.5000000000
773 231 475519029.5000000000
773 232 475519029.5000000000
773 233 475519029.5000000000
773 234 475519029.5000000000
773 235 475519029.5000000000
773 236 475519029.5000000000
773 237 475519029.5000000000
773 238 475519029.5000000000
773 239 475519029.5000000000
773 240 475519029.5000000000
773 241 475519029.5000000000
773 242 475519029.5000000000
773 243 475519029.5000000000
773 244 475519029.5000000000
773 246 475519029.5000000000
773 247 475519029.5000000000
773 699 413924584.0000000000
773 249 475519029.5000000000
773 250 475519029.5000000000
773 251 475519029.5000000000
773 252 475519029.5000000000
773 253 475519029.5000000000
773 254 475519029.5000000000
773 256 475519029.5000000000
773 700 206039837.0000000000
773 258 475519029.5000000000
773 259 475519029.5000000000
773 260 475519029.5000000000
773 261 475519029.5000000000
773 701 74273194.5000000000
773 263 475519029.5000000000
773 264 475519029.5000000000
773 703 3217222.5000000000
773 705 239654133.0000000000
773 267 475519029.5000000000
773 268 475519029.5000000000
773 269 475519029.5000000000
773 270 475519029.5000000000
773 271 475519029.5000000000
773 272 475519029.5000000000
773 274 475519029.5000000000
773 275 475519029.5000000000
773 276 475519029.5000000000
773 706 36498862.0000000000
773 278 475519029.5000000000
773 279 475519029.5000000000
773 280 475519029.5000000000
773 281 475519029.5000000000
773 282 475519029.5000000000
773 283 475519029.5000000000
773 284 475519029.5000000000
773 285 475519029.5000000000
773 286 475519029.5000000000
773 287 475519029.5000000000
773 288 475519029.5000000000
773 289 475519029.5000000000
773 290 475519029.5000000000
773 291 475519029.5000000000
773 292 475519029.5000000000
773 293 475519029.5000000000
773 294 475519029.5000000000
773 295 475519029.5000000000
773 707 360271737.0000000000
773 297 475519029.5000000000
773 298 475519029.5000000000
773 300 475519029.5000000000
773 302 475519029.5000000000
773 303 475519029.5000000000
773 304 475519029.5000000000
773 305 475519029.5000000000
773 306 475519029.5000000000
773 308 475519029.5000000000
773 309 475519029.5000000000
773 310 475519029.5000000000
773 311 475519029.5000000000
773 312 475519029.5000000000
773 313 475519029.5000000000
773 314 475519029.5000000000
773 315 475519029.5000000000
773 316 475519029.5000000000
773 317 475519029.5000000000
773 318 475519029.5000000000
773 319 475519029.5000000000
773 320 475519029.5000000000
773 321 475519029.5000000000
773 322 475519029.5000000000
773 323 475519029.5000000000
773 325 475519029.5000000000
773 326 475519029.5000000000
773 327 475519029.5000000000
773 328 475519029.5000000000
773 329 475519029.5000000000
773 330 475519029.5000000000
773 331 475519029.5000000000
773 708 80338854.5000000000
773 333 475519029.5000000000
773 709 452653705.0000000000
773 710 333498775.5000000000
773 338 475519029.5000000000
773 711 181915405.5000000000
773 340 475519029.5000000000
773 342 475519029.5000000000
773 713 173891625.0000000000
773 345 475519029.5000000000
773 346 475519029.5000000000
773 347 475519029.5000000000
773 348 475519029.5000000000
773 349 475519029.5000000000
773 350 475519029.5000000000
773 351 475519029.5000000000
773 353 475519029.5000000000
773 354 475519029.5000000000
773 355 475519029.5000000000
773 356 475519029.5000000000
773 715 19133953.5000000000
773 358 475519029.5000000000
773 719 147807563.0000000000
773 361 475519029.5000000000
773 722 138956187.5000000000
773 364 475519029.5000000000
773 365 475519029.5000000000
773 366 475519029.5000000000
773 367 475519029.5000000000
773 370 475519029.5000000000
773 372 475519029.5000000000
773 373 475519029.5000000000
773 374 475519029.5000000000
773 375 475519029.5000000000
773 376 475519029.5000000000
773 377 475519029.5000000000
773 378 475519029.5000000000
773 723 80816271.5000000000
773 381 475519029.5000000000
773 725 144741882.5000000000
773 727 368774948.5000000000
773 384 475519029.5000000000
773 728 310386018.5000000000
773 386 475519029.5000000000
773 387 475519029.5000000000
773 388 475519029.5000000000
773 389 475519029.5000000000
773 390 475519029.5000000000
773 391 475519029.5000000000
773 392 475519029.5000000000
773 729 386886150.0000000000
773 394 475519029.5000000000
773 395 475519029.5000000000
773 396 475519029.5000000000
773 398 475519029.5000000000
773 399 475519029.5000000000
773 730 148747905.0000000000
773 401 475519029.5000000000
773 402 475519029.5000000000
773 403 475519029.5000000000
773 405 475519029.5000000000
773 406 475519029.5000000000
773 407 475519029.5000000000
773 408 475519029.5000000000
773 410 475519029.5000000000
773 732 154726533.5000000000
773 412 475519029.5000000000
773 413 475519029.5000000000
773 414 475519029.5000000000
773 415 475519029.5000000000
773 416 475519029.5000000000
773 733 65829253.5000000000
773 418 475519029.5000000000
773 419 475519029.5000000000
773 420 475519029.5000000000
773 422 475519029.5000000000
773 423 475519029.5000000000
773 424 475519029.5000000000
773 425 475519029.5000000000
773 426 475519029.5000000000
773 734 385356817.0000000000
773 428 475519029.5000000000
773 429 475519029.5000000000
773 430 475519029.5000000000
773 431 475519029.5000000000
773 735 286244483.0000000000
773 433 475519029.5000000000
773 434 475519029.5000000000
773 435 475519029.5000000000
773 436 475519029.5000000000
773 437 475519029.5000000000
773 736 165350965.0000000000
773 439 475519029.5000000000
773 737 319317918.0000000000
773 442 475519029.5000000000
773 739 67284613.5000000000
773 444 475519029.5000000000
773 445 475519029.5000000000
773 446 475519029.5000000000
773 449 475519029.5000000000
773 741 367271515.5000000000
773 451 475519029.5000000000
773 452 475519029.5000000000
773 453 475519029.5000000000
773 454 475519029.5000000000
773 455 475519029.5000000000
773 456 475519029.5000000000
773 457 475519029.5000000000
773 458 475519029.5000000000
773 459 475519029.5000000000
773 460 475519029.5000000000
773 461 475519029.5000000000
773 463 475519029.5000000000
773 464 475519029.5000000000
773 465 475519029.5000000000
773 466 475519029.5000000000
773 467 475519029.5000000000
773 468 475519029.5000000000
773 469 475519029.5000000000
773 471 475519029.5000000000
773 742 199488300.5000000000
773 473 475519029.5000000000
773 474 475519029.5000000000
773 475 475519029.5000000000
773 476 475519029.5000000000
773 477 475519029.5000000000
773 743 427806016.0000000000
773 479 475519029.5000000000
773 480 475519029.5000000000
773 481 475519029.5000000000
773 482 475519029.5000000000
773 483 475519029.5000000000
773 487 475519029.5000000000
773 488 475519029.5000000000
773 489 475519029.5000000000
773 490 475519029.5000000000
773 491 475519029.5000000000
773 492 475519029.5000000000
773 493 475519029.5000000000
773 744 84403255.5000000000
773 495 475519029.5000000000
773 496 475519029.5000000000
773 745 316382268.0000000000
773 747 226310737.5000000000
773 500 475519029.5000000000
773 501 475519029.5000000000
773 502 475519029.5000000000
773 503 475519029.5000000000
773 504 475519029.5000000000
773 505 475519029.5000000000
773 506 475519029.5000000000
773 508 475519029.5000000000
773 510 475519029.5000000000
773 511 475519029.5000000000
773 512 475519029.5000000000
773 751 51902117.5000000000
773 514 475519029.5000000000
773 515 475519029.5000000000
773 516 475519029.5000000000
773 517 475519029.5000000000
773 518 475519029.5000000000
773 519 475519029.5000000000
773 520 475519029.5000000000
773 522 475519029.5000000000
773 523 475519029.5000000000
773 525 475519029.5000000000
773 526 475519029.5000000000
773 527 475519029.5000000000
773 528 475519029.5000000000
773 529 475519029.5000000000
773 530 475519029.5000000000
773 531 475519029.5000000000
773 532 475519029.5000000000
773 533 475519029.5000000000
773 752 421034961.0000000000
773 753 332763379.0000000000
773 754 353534001.0000000000
773 538 475519029.5000000000
773 539 475519029.5000000000
773 540 475519029.5000000000
773 541 475519029.5000000000
773 542 475519029.5000000000
773 543 475519029.5000000000
773 544 475519029.5000000000
773 545 475519029.5000000000
773 546 475519029.5000000000
773 547 475519029.5000000000
773 755 392564657.5000000000
773 550 475519029.5000000000
773 552 475519029.5000000000
773 756 441428131.5000000000
773 554 475519029.5000000000
773 555 475519029.5000000000
773 557 475519029.5000000000
773 558 475519029.5000000000
773 560 475519029.5000000000
773 561 475519029.5000000000
773 562 475519029.5000000000
773 563 475519029.5000000000
773 564 475519029.5000000000
773 757 187277662.0000000000
773 566 475519029.5000000000
773 567 475519029.5000000000
773 570 475519029.5000000000
773 571 475519029.5000000000
773 572 475519029.5000000000
773 573 475519029.5000000000
773 574 475519029.5000000000
773 758 305449378.0000000000
773 576 475519029.5000000000
773 578 475519029.5000000000
773 579 475519029.5000000000
773 580 475519029.5000000000
773 759 222423839.5000000000
773 760 453815376.5000000000
773 584 475519029.5000000000
773 585 475519029.5000000000
773 586 475519029.5000000000
773 587 475519029.5000000000
773 761 441264057.5000000000
773 589 475519029.5000000000
773 592 475519029.5000000000
773 593 475519029.5000000000
773 595 475519029.5000000000
773 596 475519029.5000000000
773 597 475519029.5000000000
773 598 475519029.5000000000
773 599 475519029.5000000000
773 600 475519029.5000000000
773 601 475519029.5000000000
773 602 475519029.5000000000
773 603 475519029.5000000000
773 604 475519029.5000000000
773 605 475519029.5000000000
773 606 475519029.5000000000
773 607 475519029.5000000000
773 611 475519029.5000000000
773 612 475519029.5000000000
773 614 475519029.5000000000
773 615 475519029.5000000000
773 617 475519029.5000000000
773 762 357967385.5000000000
773 619 475519029.5000000000
773 620 475519029.5000000000
773 621 475519029.5000000000
773 763 412171024.5000000000
773 624 475519029.5000000000
773 764 248198200.5000000000
773 626 475519029.5000000000
773 629 475519029.5000000000
773 630 475519029.5000000000
773 633 475519029.5000000000
773 765 342114046.0000000000
773 635 475519029.5000000000
773 636 475519029.5000000000
773 766 421419398.0000000000
773 639 475519029.5000000000
773 640 475519029.5000000000
773 641 475519029.5000000000
773 642 475519029.5000000000
773 643 475519029.5000000000
773 644 475519029.5000000000
773 645 475519029.5000000000
773 767 238751206.5000000000
773 647 475519029.5000000000
773 648 475519029.5000000000
773 649 475519029.5000000000
773 770 326953427.0000000000
773 651 475519029.5000000000
773 652 475519029.5000000000
773 771 153786871.0000000000
773 655 475519029.5000000000
773 656 475519029.5000000000
773 657 475519029.5000000000
773 658 475519029.5000000000
773 772 289792787.0000000000
773 661 475519029.5000000000
773 662 475519029.5000000000
773 664 475519029.5000000000
773 665 475519029.5000000000
773 667 475519029.5000000000
773 668 475519029.5000000000
773 669 475519029.5000000000
773 670 475519029.5000000000
773 671 475519029.5000000000
773 672 475519029.5000000000
