1192 1192
1040 371 0.0000000000
1040 553 0.0000000000
1004 1040 387141164.7500000000
1041 266 136541262.2500000000
1041 270 136541262.2500000000
1041 372 136541262.2500000000
1004 1041 250599902.5000000000
1042 374 46346366.2500000000
1042 728 46346366.2500000000
1004 1042 340794798.5000000000
1043 379 101818171.7500000000
1043 501 101818171.7500000000
1043 686 101818171.7500000000
1043 784 101818171.7500000000
1004 1043 285322993.0000000000
1044 400 10509232.2500000000
1044 623 10509232.2500000000
1044 698 10509232.2500000000
1044 779 10509232.2500000000
1004 1044 376631932.5000000000
1004 402 387141164.7500000000
1004 403 387141164.7500000000
1045 184 139115241.2500000000
1045 405 139115241.2500000000
1045 511 139115241.2500000000
1045 717 139115241.2500000000
1045 923 139115241.2500000000
1004 1045 248025923.5000000000
1004 407 387141164.7500000000
1004 408 387141164.7500000000
1046 410 151038303.2500000000
1046 736 151038303.2500000000
1046 943 151038303.2500000000
1004 1046 236102861.5000000000
1004 411 387141164.7500000000
1004 413 387141164.7500000000
1004 425 387141164.7500000000
1047 426 122232984.2500000000
1047 521 122232984.2500000000
1047 528 122232984.2500000000
1004 1047 264908180.5000000000
1048 430 71776219.7500000000
1048 685 71776219.7500000000
1004 1048 315364945.0000000000
1004 437 387141164.7500000000
1004 444 387141164.7500000000
1004 446 387141164.7500000000
1049 447 0.0000000000
1049 880 0.0000000000
1004 1049 387141164.7500000000
1050 303 0.0000000000
1050 453 0.0000000000
1004 1050 387141164.7500000000
1051 462 72514525.7500000000
1051 505 72514525.7500000000
1051 680 72514525.7500000000
1051 718 72514525.7500000000
1051 909 72514525.7500000000
1051 961 72514525.7500000000
1004 1051 314626639.0000000000
1052 196 89169329.2500000000
1052 466 89169329.2500000000
1052 648 89169329.2500000000
1004 1052 297971835.5000000000
1004 467 387141164.7500000000
1004 473 387141164.7500000000
1053 368 53624380.2500000000
1053 474 53624380.2500000000
1004 1053 333516784.5000000000
1004 479 387141164.7500000000
1004 485 387141164.7500000000
1004 486 387141164.7500000000
1004 489 387141164.7500000000
1004 494 387141164.7500000000
1054 2 92724220.2500000000
1054 219 92724220.2500000000
1054 497 92724220.2500000000
1054 557 92724220.2500000000
1054 702 92724220.2500000000
1054 749 92724220.2500000000
1004 1054 294416944.5000000000
1004 503 387141164.7500000000
1055 420 7748770.2500000000
1055 513 7748770.2500000000
1004 1055 379392394.5000000000
1004 520 387141164.7500000000
1056 526 159934745.7500000000
1056 547 159934745.7500000000
1004 1056 227206419.0000000000
1004 530 387141164.7500000000
1004 534 387141164.7500000000
1057 103 142977922.7500000000
1057 155 142977922.7500000000
1057 276 142977922.7500000000
1057 291 142977922.7500000000
1057 538 142977922.7500000000
1057 903 142977922.7500000000
1004 1057 244163242.0000000000
1059 509 0.0000000000
1059 572 0.0000000000
1058 1059 136968148.7500000000
1058 539 136968148.7500000000
1058 793 136968148.7500000000
1004 1058 250173016.0000000000
1004 548 387141164.7500000000
1060 484 130495007.7500000000
1060 549 130495007.7500000000
1004 1060 256646157.0000000000
1004 551 387141164.7500000000
1004 555 387141164.7500000000
1004 559 387141164.7500000000
1004 563 387141164.7500000000
1004 575 387141164.7500000000
1061 151 78760240.7500000000
1061 561 78760240.7500000000
1061 583 78760240.7500000000
1061 830 78760240.7500000000
1004 1061 308380924.0000000000
1004 585 387141164.7500000000
1004 592 387141164.7500000000
1004 594 387141164.7500000000
1004 601 387141164.7500000000
1004 608 387141164.7500000000
1062 349 119924242.2500000000
1062 611 119924242.2500000000
1004 1062 267216922.5000000000
1063 107 0.0000000000
1063 630 0.0000000000
1004 1063 387141164.7500000000
1064 632 0.0000000000
1064 706 0.0000000000
1004 1064 387141164.7500000000
1004 633 387141164.7500000000
1004 642 387141164.7500000000
1004 643 387141164.7500000000
1065 116 135931659.2500000000
1065 571 135931659.2500000000
1065 650 135931659.2500000000
1004 1065 251209505.5000000000
1004 663 387141164.7500000000
1066 673 93656180.2500000000
1066 782 93656180.2500000000
1004 1066 293484984.5000000000
1004 674 387141164.7500000000
1067 259 81327984.7500000000
1067 683 81327984.7500000000
1004 1067 305813180.0000000000
1069 59 0.0000000000
1069 726 0.0000000000
1068 1069 289436882.2500000000
1068 83 289436882.2500000000
1070 129 0.0000000000
1070 493 0.0000000000
1070 960 0.0000000000
1068 1070 289436882.2500000000
1071 154 0.0000000000
1071 419 0.0000000000
1068 1071 289436882.2500000000
1072 193 34528336.7500000000
1072 250 34528336.7500000000
1072 507 34528336.7500000000
1072 568 34528336.7500000000
1072 939 34528336.7500000000
1068 1072 254908545.5000000000
1068 295 289436882.2500000000
1068 346 289436882.2500000000
1073 367 0.0000000000
1073 394 0.0000000000
1068 1073 289436882.2500000000
1068 377 289436882.2500000000
1068 412 289436882.2500000000
1068 502 289436882.2500000000
1068 584 289436882.2500000000
1068 668 289436882.2500000000
1074 691 0.0000000000
1074 716 0.0000000000
1068 1074 289436882.2500000000
1075 17 22378900.7500000000
1075 723 22378900.7500000000
1075 867 22378900.7500000000
1068 1075 267057981.5000000000
1076 102 40081670.7500000000
1076 137 40081670.7500000000
1076 883 40081670.7500000000
1068 1076 249355211.5000000000
1077 80 0.0000000000
1077 109 0.0000000000
1077 134 0.0000000000
1077 171 0.0000000000
1077 382 0.0000000000
1077 602 0.0000000000
1077 928 0.0000000000
1068 1077 289436882.2500000000
1068 962 289436882.2500000000
1004 1068 97704282.5000000000
1078 3 128074508.2500000000
1078 708 128074508.2500000000
1004 1078 259066656.5000000000
1004 712 387141164.7500000000
1004 719 387141164.7500000000
1079 11 215614966.2500000000
1079 45 215614966.2500000000
1079 78 215614966.2500000000
1079 130 215614966.2500000000
1079 180 215614966.2500000000
1079 197 215614966.2500000000
1080 268 0.0000000000
1080 451 0.0000000000
1079 1080 215614966.2500000000
1079 364 215614966.2500000000
1081 455 0.0000000000
1081 576 0.0000000000
1079 1081 215614966.2500000000
1079 541 215614966.2500000000
1079 590 215614966.2500000000
1082 74 0.0000000000
1082 629 0.0000000000
1079 1082 215614966.2500000000
1079 679 215614966.2500000000
1083 112 0.0000000000
1083 482 0.0000000000
1083 696 0.0000000000
1083 818 0.0000000000
1079 1083 215614966.2500000000
1084 122 0.0000000000
1084 713 0.0000000000
1079 1084 215614966.2500000000
1085 657 0.0000000000
1085 720 0.0000000000
1085 989 0.0000000000
1079 1085 215614966.2500000000
1086 788 0.0000000000
1086 954 0.0000000000
1079 1086 215614966.2500000000
1079 841 215614966.2500000000
1087 236 0.0000000000
1087 404 0.0000000000
1087 450 0.0000000000
1087 564 0.0000000000
1087 731 0.0000000000
1087 856 0.0000000000
1079 1087 215614966.2500000000
1088 378 0.0000000000
1088 906 0.0000000000
1088 965 0.0000000000
1079 1088 215614966.2500000000
1079 918 215614966.2500000000
1079 937 215614966.2500000000
1004 1079 171526198.5000000000
1004 721 387141164.7500000000
1089 232 0.0000000000
1089 722 0.0000000000
1004 1089 387141164.7500000000
1004 725 387141164.7500000000
1004 727 387141164.7500000000
1004 742 387141164.7500000000
1090 18 79016951.7500000000
1090 375 79016951.7500000000
1090 406 79016951.7500000000
1090 414 79016951.7500000000
1090 545 79016951.7500000000
1090 654 79016951.7500000000
1090 658 79016951.7500000000
1090 743 79016951.7500000000
1090 907 79016951.7500000000
1004 1090 308124213.0000000000
1091 645 8221578.2500000000
1091 747 8221578.2500000000
1004 1091 378919586.5000000000
1004 748 387141164.7500000000
1004 750 387141164.7500000000
1004 751 387141164.7500000000
1093 89 154648259.2500000000
1093 178 154648259.2500000000
1094 195 0.0000000000
1094 383 0.0000000000
1093 1094 154648259.2500000000
1095 49 0.0000000000
1095 233 0.0000000000
1093 1095 154648259.2500000000
1093 323 154648259.2500000000
1093 326 154648259.2500000000
1093 328 154648259.2500000000
1093 342 154648259.2500000000
1093 488 154648259.2500000000
1096 626 0.0000000000
1096 697 0.0000000000
1093 1096 154648259.2500000000
1093 656 154648259.2500000000
1093 682 154648259.2500000000
1093 687 154648259.2500000000
1093 699 154648259.2500000000
1093 781 154648259.2500000000
1093 886 154648259.2500000000
1093 898 154648259.2500000000
1093 950 154648259.2500000000
1093 957 154648259.2500000000
1092 1093 228573635.5000000000
1097 515 0.0000000000
1097 640 0.0000000000
1092 1097 383221894.7500000000
1100 50 0.0000000000
1100 659 0.0000000000
1099 1100 120274659.7500000000
1099 147 120274659.7500000000
1099 161 120274659.7500000000
1099 174 120274659.7500000000
1099 187 120274659.7500000000
1099 248 120274659.7500000000
1099 263 120274659.7500000000
1099 300 120274659.7500000000
1099 309 120274659.7500000000
1099 332 120274659.7500000000
1099 354 120274659.7500000000
1099 436 120274659.7500000000
1099 442 120274659.7500000000
1099 499 120274659.7500000000
1099 506 120274659.7500000000
1099 569 120274659.7500000000
1099 600 120274659.7500000000
1099 694 120274659.7500000000
1099 700 120274659.7500000000
1099 800 120274659.7500000000
1099 806 120274659.7500000000
1099 845 120274659.7500000000
1099 946 120274659.7500000000
1099 980 120274659.7500000000
1098 1099 250673857.5000000000
1098 389 370948517.2500000000
1101 226 137345307.2500000000
1101 289 137345307.2500000000
1101 468 137345307.2500000000
1101 631 137345307.2500000000
1098 1101 233603210.0000000000
1102 22 0.0000000000
1102 475 0.0000000000
1098 1102 370948517.2500000000
1098 672 370948517.2500000000
1103 1 143232559.7500000000
1103 14 143232559.7500000000
1103 21 143232559.7500000000
1103 43 143232559.7500000000
1103 63 143232559.7500000000
1103 64 143232559.7500000000
1103 68 143232559.7500000000
1104 82 0.0000000000
1104 529 0.0000000000
1104 739 0.0000000000
1103 1104 143232559.7500000000
1103 88 143232559.7500000000
1103 95 143232559.7500000000
1103 142 143232559.7500000000
1103 158 143232559.7500000000
1103 162 143232559.7500000000
1103 217 143232559.7500000000
1103 218 143232559.7500000000
1103 264 143232559.7500000000
1105 20 0.0000000000
1105 271 0.0000000000
1103 1105 143232559.7500000000
1106 282 0.0000000000
1106 427 0.0000000000
1103 1106 143232559.7500000000
1103 307 143232559.7500000000
1103 322 143232559.7500000000
1107 359 0.0000000000
1107 701 0.0000000000
1103 1107 143232559.7500000000
1103 384 143232559.7500000000
1103 386 143232559.7500000000
1103 392 143232559.7500000000
1103 398 143232559.7500000000
1103 460 143232559.7500000000
1103 464 143232559.7500000000
1103 476 143232559.7500000000
1103 510 143232559.7500000000
1103 519 143232559.7500000000
1103 535 143232559.7500000000
1103 562 143232559.7500000000
1103 577 143232559.7500000000
1103 582 143232559.7500000000
1103 586 143232559.7500000000
1103 609 143232559.7500000000
1103 615 143232559.7500000000
1103 622 143232559.7500000000
1103 627 143232559.7500000000
1103 662 143232559.7500000000
1103 684 143232559.7500000000
1103 690 143232559.7500000000
1103 752 143232559.7500000000
1103 760 143232559.7500000000
1103 771 143232559.7500000000
1103 777 143232559.7500000000
1103 835 143232559.7500000000
1103 836 143232559.7500000000
1108 605 0.0000000000
1108 858 0.0000000000
1103 1108 143232559.7500000000
1103 914 143232559.7500000000
1103 916 143232559.7500000000
1103 933 143232559.7500000000
1109 416 0.0000000000
1109 983 0.0000000000
1103 1109 143232559.7500000000
1098 1103 227715957.5000000000
1110 24 139832464.7500000000
1110 126 139832464.7500000000
1110 150 139832464.7500000000
1110 189 139832464.7500000000
1110 228 139832464.7500000000
1110 281 139832464.7500000000
1110 350 139832464.7500000000
1110 422 139832464.7500000000
1110 504 139832464.7500000000
1110 543 139832464.7500000000
1110 556 139832464.7500000000
1110 587 139832464.7500000000
1111 123 0.0000000000
1111 641 0.0000000000
1110 1111 139832464.7500000000
1112 734 0.0000000000
1112 790 0.0000000000
1110 1112 139832464.7500000000
1113 428 0.0000000000
1113 741 0.0000000000
1110 1113 139832464.7500000000
1110 753 139832464.7500000000
1110 787 139832464.7500000000
1110 825 139832464.7500000000
1110 925 139832464.7500000000
1110 959 139832464.7500000000
1110 968 139832464.7500000000
1098 1110 231116052.5000000000
1092 1098 12273377.5000000000
1115 39 1119745.7500000000
1115 141 1119745.7500000000
1115 165 1119745.7500000000
1115 254 1119745.7500000000
1115 470 1119745.7500000000
1115 480 1119745.7500000000
1115 649 1119745.7500000000
1115 735 1119745.7500000000
1115 877 1119745.7500000000
1115 908 1119745.7500000000
1115 996 1119745.7500000000
1114 1115 241524128.5000000000
1114 125 242643874.2500000000
1114 172 242643874.2500000000
1116 434 0.0000000000
1116 958 0.0000000000
1114 1116 242643874.2500000000
1114 490 242643874.2500000000
1117 91 663204.7500000000
1117 333 663204.7500000000
1117 495 663204.7500000000
1114 1117 241980669.5000000000
1118 508 0.0000000000
1118 612 0.0000000000
1118 667 0.0000000000
1118 714 0.0000000000
1114 1118 242643874.2500000000
1119 498 0.0000000000
1119 500 0.0000000000
1119 593 0.0000000000
1119 652 0.0000000000
1114 1119 242643874.2500000000
1114 693 242643874.2500000000
1120 296 0.0000000000
1120 770 0.0000000000
1114 1120 242643874.2500000000
1121 456 0.0000000000
1121 815 0.0000000000
1121 891 0.0000000000
1114 1121 242643874.2500000000
1114 837 242643874.2500000000
1114 870 242643874.2500000000
1114 952 242643874.2500000000
1092 1114 140578020.5000000000
1004 1092 3919270.0000000000
1122 37 130474294.2500000000
1122 110 130474294.2500000000
1122 190 130474294.2500000000
1122 214 130474294.2500000000
1122 215 130474294.2500000000
1122 224 130474294.2500000000
1122 331 130474294.2500000000
1122 340 130474294.2500000000
1122 380 130474294.2500000000
1122 388 130474294.2500000000
1122 595 130474294.2500000000
1122 610 130474294.2500000000
1122 746 130474294.2500000000
1122 756 130474294.2500000000
1122 805 130474294.2500000000
1122 809 130474294.2500000000
1122 873 130474294.2500000000
1122 884 130474294.2500000000
1122 993 130474294.2500000000
1004 1122 256666870.5000000000
1004 758 387141164.7500000000
1123 692 151434589.2500000000
1123 763 151434589.2500000000
1004 1123 235706575.5000000000
1004 764 387141164.7500000000
1124 209 0.0000000000
1124 670 0.0000000000
1124 768 0.0000000000
1004 1124 387141164.7500000000
1004 773 387141164.7500000000
1004 780 387141164.7500000000
1125 32 0.0000000000
1125 785 0.0000000000
1004 1125 387141164.7500000000
1004 799 387141164.7500000000
1004 802 387141164.7500000000
1004 803 387141164.7500000000
1126 42 0.0000000000
1126 73 0.0000000000
1126 471 0.0000000000
1126 522 0.0000000000
1126 804 0.0000000000
1004 1126 387141164.7500000000
1004 808 387141164.7500000000
1127 237 133717139.7500000000
1127 604 133717139.7500000000
1127 755 133717139.7500000000
1127 811 133717139.7500000000
1127 854 133717139.7500000000
1004 1127 253424025.0000000000
1128 240 0.0000000000
1128 812 0.0000000000
1004 1128 387141164.7500000000
1004 814 387141164.7500000000
1004 817 387141164.7500000000
1129 527 69389644.7500000000
1129 589 69389644.7500000000
1129 591 69389644.7500000000
1129 671 69389644.7500000000
1129 819 69389644.7500000000
1004 1129 317751520.0000000000
1131 60 0.0000000000
1131 647 0.0000000000
1130 1131 148980566.7500000000
1130 175 148980566.7500000000
1130 194 148980566.7500000000
1130 320 148980566.7500000000
1130 457 148980566.7500000000
1130 469 148980566.7500000000
1130 578 148980566.7500000000
1130 625 148980566.7500000000
1130 775 148980566.7500000000
1130 822 148980566.7500000000
1130 895 148980566.7500000000
1004 1130 238160598.0000000000
1132 829 0.0000000000
1132 840 0.0000000000
1004 1132 387141164.7500000000
1004 831 387141164.7500000000
1004 833 387141164.7500000000
1004 838 387141164.7500000000
1133 365 136497394.2500000000
1133 848 136497394.2500000000
1004 1133 250643770.5000000000
1134 794 152027879.2500000000
1134 849 152027879.2500000000
1004 1134 235113285.5000000000
1004 851 387141164.7500000000
1004 859 387141164.7500000000
1004 860 387141164.7500000000
1004 862 387141164.7500000000
1135 223 20690508.2500000000
1135 395 20690508.2500000000
1135 863 20690508.2500000000
1135 927 20690508.2500000000
1004 1135 366450656.5000000000
1136 459 0.0000000000
1136 872 0.0000000000
1004 1136 387141164.7500000000
1137 69 0.0000000000
1137 329 0.0000000000
1137 738 0.0000000000
1137 875 0.0000000000
1004 1137 387141164.7500000000
1138 160 146631280.7500000000
1138 280 146631280.7500000000
1138 325 146631280.7500000000
1138 588 146631280.7500000000
1138 676 146631280.7500000000
1138 816 146631280.7500000000
1138 861 146631280.7500000000
1138 879 146631280.7500000000
1004 1138 240509884.0000000000
1004 881 387141164.7500000000
1139 192 0.0000000000
1139 888 0.0000000000
1004 1139 387141164.7500000000
1004 889 387141164.7500000000
1140 846 0.0000000000
1140 892 0.0000000000
1004 1140 387141164.7500000000
1004 896 387141164.7500000000
1004 904 387141164.7500000000
1004 915 387141164.7500000000
1004 921 387141164.7500000000
1141 51 19607565.2500000000
1141 376 19607565.2500000000
1141 423 19607565.2500000000
1141 745 19607565.2500000000
1141 902 19607565.2500000000
1141 924 19607565.2500000000
1004 1141 367533599.5000000000
1004 926 387141164.7500000000
1143 67 0.0000000000
1143 262 0.0000000000
1143 440 0.0000000000
1143 660 0.0000000000
1142 1143 248532802.7500000000
1142 210 248532802.7500000000
1142 381 248532802.7500000000
1144 234 0.0000000000
1144 452 0.0000000000
1144 786 0.0000000000
1142 1144 248532802.7500000000
1142 536 248532802.7500000000
1145 170 0.0000000000
1145 318 0.0000000000
1145 666 0.0000000000
1145 890 0.0000000000
1142 1145 248532802.7500000000
1142 705 248532802.7500000000
1142 852 248532802.7500000000
1147 40 0.0000000000
1147 86 0.0000000000
1147 216 0.0000000000
1147 550 0.0000000000
1147 565 0.0000000000
1146 1147 205038598.7500000000
1146 558 205038598.7500000000
1146 574 205038598.7500000000
1148 145 0.0000000000
1148 823 0.0000000000
1148 865 0.0000000000
1146 1148 205038598.7500000000
1142 1146 43494204.0000000000
1142 900 248532802.7500000000
1142 919 248532802.7500000000
1142 929 248532802.7500000000
1149 339 0.0000000000
1149 703 0.0000000000
1149 911 0.0000000000
1149 999 0.0000000000
1142 1149 248532802.7500000000
1004 1142 138608362.0000000000
1150 71 134462613.7500000000
1150 341 134462613.7500000000
1150 636 134462613.7500000000
1150 930 134462613.7500000000
1004 1150 252678551.0000000000
1151 438 148080536.7500000000
1151 934 148080536.7500000000
1004 1151 239060628.0000000000
1004 935 387141164.7500000000
1004 938 387141164.7500000000
1004 945 387141164.7500000000
1152 153 35349409.7500000000
1152 205 35349409.7500000000
1152 525 35349409.7500000000
1152 949 35349409.7500000000
1004 1152 351791755.0000000000
1004 955 387141164.7500000000
1153 441 137029951.7500000000
1153 963 137029951.7500000000
1004 1153 250111213.0000000000
1004 964 387141164.7500000000
1154 199 0.0000000000
1154 399 0.0000000000
1154 966 0.0000000000
1004 1154 387141164.7500000000
1155 16 139555423.7500000000
1155 970 139555423.7500000000
1004 1155 247585741.0000000000
1004 972 387141164.7500000000
1004 975 387141164.7500000000
1004 976 387141164.7500000000
1156 25 121787423.7500000000
1156 41 121787423.7500000000
1156 99 121787423.7500000000
1156 265 121787423.7500000000
1156 353 121787423.7500000000
1156 496 121787423.7500000000
1156 567 121787423.7500000000
1156 795 121787423.7500000000
1156 897 121787423.7500000000
1156 910 121787423.7500000000
1156 932 121787423.7500000000
1156 942 121787423.7500000000
1157 285 0.0000000000
1157 977 0.0000000000
1156 1157 121787423.7500000000
1004 1156 265353741.0000000000
1159 55 0.0000000000
1159 429 0.0000000000
1158 1159 155471467.2500000000
1158 269 155471467.2500000000
1158 294 155471467.2500000000
1158 313 155471467.2500000000
1158 424 155471467.2500000000
1158 477 155471467.2500000000
1158 580 155471467.2500000000
1158 901 155471467.2500000000
1160 183 0.0000000000
1160 974 0.0000000000
1158 1160 155471467.2500000000
1158 979 155471467.2500000000
1004 1158 231669697.5000000000
1161 824 0.0000000000
1161 981 0.0000000000
1004 1161 387141164.7500000000
1004 982 387141164.7500000000
1004 984 387141164.7500000000
1162 370 159981432.7500000000
1162 821 159981432.7500000000
1162 956 159981432.7500000000
1162 985 159981432.7500000000
1004 1162 227159732.0000000000
1004 987 387141164.7500000000
1004 988 387141164.7500000000
1163 62 80247859.2500000000
1163 458 80247859.2500000000
1163 710 80247859.2500000000
1163 951 80247859.2500000000
1163 990 80247859.2500000000
1004 1163 306893305.5000000000
1164 540 0.0000000000
1164 871 0.0000000000
1164 992 0.0000000000
1004 1164 387141164.7500000000
1165 156 148738643.7500000000
1166 245 0.0000000000
1166 997 0.0000000000
1165 1166 148738643.7500000000
1165 443 148738643.7500000000
1165 664 148738643.7500000000
1165 709 148738643.7500000000
1165 843 148738643.7500000000
1165 857 148738643.7500000000
1004 1165 238402521.0000000000
1168 23 0.0000000000
1168 767 0.0000000000
1168 866 0.0000000000
1167 1168 124345814.2500000000
1167 75 124345814.2500000000
1167 117 124345814.2500000000
1167 274 124345814.2500000000
1167 310 124345814.2500000000
1169 366 0.0000000000
1169 512 0.0000000000
1169 516 0.0000000000
1167 1169 124345814.2500000000
1167 599 124345814.2500000000
1167 922 124345814.2500000000
1170 225 0.0000000000
1170 998 0.0000000000
1167 1170 124345814.2500000000
1004 1167 262795350.5000000000
1171 13 51399752.2500000000
1171 273 51399752.2500000000
1171 533 51399752.2500000000
1171 637 51399752.2500000000
1171 1000 51399752.2500000000
1004 1171 335741412.5000000000
1172 96 216655952.7500000000
1172 124 216655952.7500000000
1172 801 216655952.7500000000
1173 212 0.0000000000
1173 695 0.0000000000
1174 279 0.0000000000
1174 546 0.0000000000
1175 292 41129743.2500000000
1175 986 41129743.2500000000
1176 293 352768138.7500000000
1176 532 352768138.7500000000
1177 19 133504015.2500000000
1177 362 133504015.2500000000
1177 655 133504015.2500000000
1178 397 348365301.7500000000
1178 864 348365301.7500000000
1179 439 340150312.7500000000
1179 635 340150312.7500000000
1180 345 204503394.7500000000
1180 617 204503394.7500000000
1180 761 204503394.7500000000
1181 618 66591036.2500000000
1181 620 66591036.2500000000
1182 201 348926261.7500000000
1182 638 348926261.7500000000
1182 905 348926261.7500000000
1183 188 204575004.7500000000
1183 707 204575004.7500000000
1183 792 204575004.7500000000
1185 28 0.0000000000
1185 287 0.0000000000
1184 1185 127169645.7500000000
1184 93 127169645.7500000000
1184 729 127169645.7500000000
1186 461 310364566.7500000000
