1002 1001
1001 87 500000000.0000000000
1001 88 500000000.0000000000
1001 89 500000000.0000000000
1001 90 500000000.0000000000
1001 91 500000000.0000000000
1001 92 500000000.0000000000
1001 93 500000000.0000000000
1001 94 500000000.0000000000
1001 95 500000000.0000000000
1001 96 500000000.0000000000
1001 97 500000000.0000000000
1001 98 500000000.0000000000
1001 99 500000000.0000000000
1001 100 500000000.0000000000
1001 101 500000000.0000000000
1001 102 500000000.0000000000
1001 103 500000000.0000000000
1001 104 500000000.0000000000
1001 105 500000000.0000000000
1001 106 500000000.0000000000
1001 107 500000000.0000000000
1001 108 500000000.0000000000
1001 109 500000000.0000000000
1001 110 500000000.0000000000
1001 111 500000000.0000000000
1001 112 500000000.0000000000
1001 113 500000000.0000000000
1001 114 500000000.0000000000
1001 115 500000000.0000000000
1001 116 500000000.0000000000
1001 117 500000000.0000000000
1001 118 500000000.0000000000
1001 119 500000000.0000000000
1001 120 500000000.0000000000
1001 121 500000000.0000000000
1001 122 500000000.0000000000
1001 123 500000000.0000000000
1001 124 500000000.0000000000
1001 125 500000000.0000000000
1001 126 500000000.0000000000
1001 127 500000000.0000000000
1001 128 500000000.0000000000
1001 129 500000000.0000000000
1001 130 500000000.0000000000
1001 131 500000000.0000000000
1001 132 500000000.0000000000
1001 133 500000000.0000000000
1001 134 500000000.0000000000
1001 135 500000000.0000000000
1001 136 500000000.0000000000
1001 137 500000000.0000000000
1001 138 500000000.0000000000
1001 139 500000000.0000000000
1001 140 500000000.0000000000
1001 141 500000000.0000000000
1001 142 500000000.0000000000
1001 143 500000000.0000000000
1001 144 500000000.0000000000
1001 145 500000000.0000000000
1001 146 500000000.0000000000
1001 147 500000000.0000000000
1001 148 500000000.0000000000
1001 149 500000000.0000000000
1001 150 500000000.0000000000
1001 151 500000000.0000000000
1001 152 500000000.0000000000
1001 153 500000000.0000000000
1001 154 500000000.0000000000
1001 155 500000000.0000000000
1001 156 500000000.0000000000
1001 157 500000000.0000000000
1001 158 500000000.0000000000
1001 159 500000000.0000000000
1001 160 500000000.0000000000
1001 161 500000000.0000000000
1001 162 500000000.0000000000
1001 163 500000000.0000000000
1001 164 500000000.0000000000
1001 165 500000000.0000000000
1001 166 500000000.0000000000
1001 167 500000000.0000000000
1001 168 500000000.0000000000
1001 169 500000000.0000000000
1001 170 500000000.0000000000
1001 171 500000000.0000000000
1001 172 500000000.0000000000
1001 173 500000000.0000000000
1001 174 500000000.0000000000
1001 175 500000000.0000000000
1001 176 500000000.0000000000
1001 177 500000000.0000000000
1001 178 500000000.0000000000
1001 179 500000000.0000000000
1001 180 500000000.0000000000
1001 181 500000000.0000000000
1001 182 500000000.0000000000
1001 183 500000000.0000000000
1001 184 500000000.0000000000
1001 185 500000000.0000000000
1001 186 500000000.0000000000
1001 187 500000000.0000000000
1001 188 500000000.0000000000
1001 189 500000000.0000000000
1001 190 500000000.0000000000
1001 191 500000000.0000000000
1001 192 500000000.0000000000
1001 193 500000000.0000000000
1001 194 500000000.0000000000
1001 195 500000000.0000000000
1001 196 500000000.0000000000
1001 197 500000000.0000000000
1001 198 500000000.0000000000
1001 199 500000000.0000000000
1001 200 500000000.0000000000
1001 201 500000000.0000000000
1001 202 500000000.0000000000
1001 203 500000000.0000000000
1001 204 500000000.0000000000
1001 205 500000000.0000000000
1001 206 500000000.0000000000
1001 207 500000000.0000000000
1001 208 500000000.0000000000
1001 209 500000000.0000000000
1001 210 500000000.0000000000
1001 211 500000000.0000000000
1001 212 500000000.0000000000
1001 213 500000000.0000000000
1001 214 500000000.0000000000
1001 215 500000000.0000000000
1001 216 500000000.0000000000
1001 217 500000000.0000000000
1001 218 500000000.0000000000
1001 219 500000000.0000000000
1001 220 500000000.0000000000
1001 221 500000000.0000000000
1001 222 500000000.0000000000
1001 223 500000000.0000000000
1001 224 500000000.0000000000
1001 225 500000000.0000000000
1001 226 500000000.0000000000
1001 227 500000000.0000000000
1001 228 500000000.0000000000
1001 229 500000000.0000000000
1001 230 500000000.0000000000
1001 231 500000000.0000000000
1001 232 500000000.0000000000
1001 233 500000000.0000000000
1001 234 500000000.0000000000
1001 235 500000000.0000000000
1001 236 500000000.0000000000
1001 237 500000000.0000000000
1001 238 500000000.0000000000
1001 239 500000000.0000000000
1001 240 500000000.0000000000
1001 241 500000000.0000000000
1001 242 500000000.0000000000
1001 243 500000000.0000000000
1001 244 500000000.0000000000
1001 245 500000000.0000000000
1001 246 500000000.0000000000
1001 247 500000000.0000000000
1001 248 500000000.0000000000
1001 249 500000000.0000000000
1001 250 500000000.0000000000
1001 251 500000000.0000000000
1001 252 500000000.0000000000
1001 253 500000000.0000000000
1001 254 500000000.0000000000
1001 255 500000000.0000000000
1001 256 500000000.0000000000
1001 257 500000000.0000000000
1001 258 500000000.0000000000
1001 259 500000000.0000000000
1001 260 500000000.0000000000
1001 261 500000000.0000000000
1001 262 500000000.0000000000
1001 263 500000000.0000000000
1001 264 500000000.0000000000
1001 265 500000000.0000000000
1001 266 500000000.0000000000
1001 267 500000000.0000000000
1001 268 500000000.0000000000
1001 269 500000000.0000000000
1001 270 500000000.0000000000
1001 271 500000000.0000000000
1001 272 500000000.0000000000
1001 273 500000000.0000000000
1001 274 500000000.0000000000
1001 275 500000000.0000000000
1001 276 500000000.0000000000
1001 277 500000000.0000000000
1001 278 500000000.0000000000
1001 279 500000000.0000000000
1001 280 500000000.0000000000
1001 281 500000000.0000000000
1001 282 500000000.0000000000
1001 283 500000000.0000000000
1001 284 500000000.0000000000
1001 285 500000000.0000000000
1001 286 500000000.0000000000
1001 287 500000000.0000000000
1001 288 500000000.0000000000
1001 289 500000000.0000000000
1001 290 500000000.0000000000
1001 291 500000000.0000000000
1001 292 500000000.0000000000
1001 293 500000000.0000000000
1001 294 500000000.0000000000
1001 295 500000000.0000000000
1001 296 500000000.0000000000
1001 297 500000000.0000000000
1001 298 500000000.0000000000
1001 299 500000000.0000000000
1001 300 500000000.0000000000
1001 301 500000000.0000000000
1001 302 500000000.0000000000
1001 303 500000000.0000000000
1001 304 500000000.0000000000
1001 305 500000000.0000000000
1001 306 500000000.0000000000
1001 307 500000000.0000000000
1001 308 500000000.0000000000
1001 309 500000000.0000000000
1001 310 500000000.0000000000
1001 311 500000000.0000000000
1001 312 500000000.0000000000
1001 313 500000000.0000000000
1001 314 500000000.0000000000
1001 315 500000000.0000000000
1001 316 500000000.0000000000
1001 317 500000000.0000000000
1001 318 500000000.0000000000
1001 319 500000000.0000000000
1001 320 500000000.0000000000
1001 321 500000000.0000000000
1001 322 500000000.0000000000
1001 323 500000000.0000000000
1001 324 500000000.0000000000
1001 325 500000000.0000000000
1001 326 500000000.0000000000
1001 327 500000000.0000000000
1001 328 500000000.0000000000
1001 329 500000000.0000000000
1001 330 500000000.0000000000
1001 331 500000000.0000000000
1001 332 500000000.0000000000
1001 333 500000000.0000000000
1001 334 500000000.0000000000
1001 335 500000000.0000000000
1001 336 500000000.0000000000
1001 337 500000000.0000000000
1001 338 500000000.0000000000
1001 339 500000000.0000000000
1001 340 500000000.0000000000
1001 341 500000000.0000000000
1001 342 500000000.0000000000
1001 343 500000000.0000000000
1001 344 500000000.0000000000
1001 345 500000000.0000000000
1001 346 500000000.0000000000
1001 347 500000000.0000000000
1001 348 500000000.0000000000
1001 349 500000000.0000000000
1001 350 500000000.0000000000
1001 351 500000000.0000000000
1001 352 500000000.0000000000
1001 353 500000000.0000000000
1001 354 500000000.0000000000
1001 355 500000000.0000000000
1001 356 500000000.0000000000
1001 357 500000000.0000000000
1001 358 500000000.0000000000
1001 359 500000000.0000000000
1001 360 500000000.0000000000
1001 361 500000000.0000000000
1001 362 500000000.0000000000
1001 363 500000000.0000000000
1001 364 500000000.0000000000
1001 365 500000000.0000000000
1001 366 500000000.0000000000
1001 367 500000000.0000000000
1001 368 500000000.0000000000
1001 369 500000000.0000000000
1001 370 500000000.0000000000
1001 371 500000000.0000000000
1001 372 500000000.0000000000
1001 373 500000000.0000000000
1001 374 500000000.0000000000
1001 375 500000000.0000000000
1001 376 500000000.0000000000
1001 377 500000000.0000000000
1001 378 500000000.0000000000
1001 379 500000000.0000000000
1001 380 500000000.0000000000
1001 381 500000000.0000000000
1001 382 500000000.0000000000
1001 383 500000000.0000000000
1001 384 500000000.0000000000
1001 385 500000000.0000000000
1001 386 500000000.0000000000
1001 387 500000000.0000000000
1001 388 500000000.0000000000
1001 389 500000000.0000000000
1001 390 500000000.0000000000
1001 391 500000000.0000000000
1001 392 500000000.0000000000
1001 393 500000000.0000000000
1001 394 500000000.0000000000
1001 395 500000000.0000000000
1001 396 500000000.0000000000
1001 397 500000000.0000000000
1001 398 500000000.0000000000
1001 399 500000000.0000000000
1001 400 500000000.0000000000
1001 401 500000000.0000000000
1001 402 500000000.0000000000
1001 403 500000000.0000000000
1001 404 500000000.0000000000
1001 405 500000000.0000000000
1001 406 500000000.0000000000
1001 407 500000000.0000000000
1001 408 500000000.0000000000
1001 409 500000000.0000000000
1001 410 500000000.0000000000
1001 411 500000000.0000000000
1001 412 500000000.0000000000
1001 413 500000000.0000000000
1001 414 500000000.0000000000
1001 415 500000000.0000000000
1001 416 500000000.0000000000
1001 417 500000000.0000000000
1001 418 500000000.0000000000
1001 419 500000000.0000000000
1001 420 500000000.0000000000
1001 421 500000000.0000000000
1001 422 500000000.0000000000
1001 423 500000000.0000000000
1001 424 500000000.0000000000
1001 425 500000000.0000000000
1001 426 500000000.0000000000
1001 427 500000000.0000000000
1001 428 500000000.0000000000
1001 429 500000000.0000000000
1001 430 500000000.0000000000
1001 431 500000000.0000000000
1001 432 500000000.0000000000
1001 433 500000000.0000000000
1001 434 500000000.0000000000
1001 435 500000000.0000000000
1001 436 500000000.0000000000
1001 437 500000000.0000000000
1001 438 500000000.0000000000
1001 439 500000000.0000000000
1001 440 500000000.0000000000
1001 441 500000000.0000000000
1001 442 500000000.0000000000
1001 443 500000000.0000000000
1001 444 500000000.0000000000
1001 445 500000000.0000000000
1001 446 500000000.0000000000
1001 447 500000000.0000000000
1001 448 500000000.0000000000
1001 449 500000000.0000000000
1001 450 500000000.0000000000
1001 451 500000000.0000000000
1001 452 500000000.0000000000
1001 453 500000000.0000000000
1001 454 500000000.0000000000
1001 455 500000000.0000000000
1001 456 500000000.0000000000
1001 457 500000000.0000000000
1001 458 500000000.0000000000
1001 459 500000000.0000000000
1001 460 500000000.0000000000
1001 461 500000000.0000000000
1001 462 500000000.0000000000
1001 463 500000000.0000000000
1001 464 500000000.0000000000
1001 465 500000000.0000000000
1001 466 500000000.0000000000
1001 467 500000000.0000000000
1001 468 500000000.0000000000
1001 469 500000000.0000000000
1001 470 500000000.0000000000
1001 471 500000000.0000000000
1001 472 500000000.0000000000
1001 473 500000000.0000000000
1001 474 500000000.0000000000
1001 475 500000000.0000000000
1001 476 500000000.0000000000
1001 477 500000000.0000000000
1001 478 500000000.0000000000
1001 479 500000000.0000000000
1001 480 500000000.0000000000
1001 481 500000000.0000000000
1001 482 500000000.0000000000
1001 483 500000000.0000000000
1001 484 500000000.0000000000
1001 485 500000000.0000000000
1001 486 500000000.0000000000
1001 487 500000000.0000000000
1001 488 500000000.0000000000
1001 489 500000000.0000000000
1001 490 500000000.0000000000
1001 491 500000000.0000000000
1001 492 500000000.0000000000
1001 493 500000000.0000000000
1001 494 500000000.0000000000
1001 495 500000000.0000000000
1001 496 500000000.0000000000
1001 497 500000000.0000000000
1001 498 500000000.0000000000
1001 499 500000000.0000000000
1001 500 500000000.0000000000
1001 501 500000000.0000000000
1001 502 500000000.0000000000
1001 503 500000000.0000000000
1001 504 500000000.0000000000
1001 505 500000000.0000000000
1001 506 500000000.0000000000
1001 507 500000000.0000000000
1001 508 500000000.0000000000
1001 509 500000000.0000000000
1001 510 500000000.0000000000
1001 511 500000000.0000000000
1001 512 500000000.0000000000
1001 513 500000000.0000000000
1001 514 500000000.0000000000
1001 515 500000000.0000000000
1001 516 500000000.0000000000
1001 517 500000000.0000000000
1001 518 500000000.0000000000
1001 519 500000000.0000000000
1001 520 500000000.0000000000
1001 521 500000000.0000000000
1001 522 500000000.0000000000
1001 523 500000000.0000000000
1001 524 500000000.0000000000
1001 525 500000000.0000000000
1001 526 500000000.0000000000
1001 527 500000000.0000000000
1001 528 500000000.0000000000
1001 529 500000000.0000000000
1001 530 500000000.0000000000
1001 531 500000000.0000000000
1001 532 500000000.0000000000
1001 533 500000000.0000000000
1001 534 500000000.0000000000
1001 535 500000000.0000000000
1001 536 500000000.0000000000
1001 537 500000000.0000000000
1001 538 500000000.0000000000
1001 539 500000000.0000000000
1001 540 500000000.0000000000
1001 541 500000000.0000000000
1001 542 500000000.0000000000
1001 543 500000000.0000000000
1001 544 500000000.0000000000
1001 545 500000000.0000000000
1001 546 500000000.0000000000
1001 547 500000000.0000000000
1001 548 500000000.0000000000
1001 549 500000000.0000000000
1001 550 500000000.0000000000
1001 551 500000000.0000000000
1001 552 500000000.0000000000
1001 553 500000000.0000000000
1001 554 500000000.0000000000
1001 555 500000000.0000000000
1001 556 500000000.0000000000
1001 557 500000000.0000000000
1001 558 500000000.0000000000
1001 559 500000000.0000000000
1001 560 500000000.0000000000
1001 561 500000000.0000000000
1001 562 500000000.0000000000
1001 563 500000000.0000000000
1001 564 500000000.0000000000
1001 565 500000000.0000000000
1001 566 500000000.0000000000
1001 567 500000000.0000000000
1001 568 500000000.0000000000
1001 569 500000000.0000000000
1001 570 500000000.0000000000
1001 571 500000000.0000000000
1001 572 500000000.0000000000
1001 573 500000000.0000000000
1001 574 500000000.0000000000
1001 575 500000000.0000000000
1001 576 500000000.0000000000
1001 577 500000000.0000000000
1001 578 500000000.0000000000
1001 579 500000000.0000000000
1001 580 500000000.0000000000
1001 581 500000000.0000000000
1001 582 500000000.0000000000
1001 583 500000000.0000000000
1001 584 500000000.0000000000
1001 585 500000000.0000000000
1001 586 500000000.0000000000
1001 587 500000000.0000000000
1001 588 500000000.0000000000
1001 589 500000000.0000000000
1001 590 500000000.0000000000
1001 591 500000000.0000000000
1001 592 500000000.0000000000
1001 593 500000000.0000000000
1001 594 500000000.0000000000
1001 595 500000000.0000000000
1001 596 500000000.0000000000
1001 597 500000000.0000000000
1001 598 500000000.0000000000
1001 599 500000000.0000000000
1001 600 500000000.0000000000
1001 601 500000000.0000000000
1001 602 500000000.0000000000
1001 603 500000000.0000000000
1001 604 500000000.0000000000
1001 605 500000000.0000000000
1001 606 500000000.0000000000
1001 607 500000000.0000000000
1001 608 500000000.0000000000
1001 609 500000000.0000000000
1001 610 500000000.0000000000
1001 611 500000000.0000000000
1001 612 500000000.0000000000
1001 613 500000000.0000000000
1001 614 500000000.0000000000
1001 615 500000000.0000000000
1001 616 500000000.0000000000
1001 617 500000000.0000000000
1001 618 500000000.0000000000
1001 619 500000000.0000000000
1001 620 500000000.0000000000
1001 621 500000000.0000000000
1001 622 500000000.0000000000
1001 623 500000000.0000000000
1001 624 500000000.0000000000
1001 625 500000000.0000000000
1001 626 500000000.0000000000
1001 627 500000000.0000000000
1001 628 500000000.0000000000
1001 629 500000000.0000000000
1001 630 500000000.0000000000
1001 631 500000000.0000000000
1001 632 500000000.0000000000
1001 633 500000000.0000000000
1001 634 500000000.0000000000
1001 635 500000000.0000000000
1001 636 500000000.0000000000
1001 637 500000000.0000000000
1001 638 500000000.0000000000
1001 639 500000000.0000000000
1001 640 500000000.0000000000
1001 641 500000000.0000000000
1001 642 500000000.0000000000
1001 643 500000000.0000000000
1001 644 500000000.0000000000
1001 645 500000000.0000000000
1001 646 500000000.0000000000
1001 647 500000000.0000000000
1001 648 500000000.0000000000
1001 649 500000000.0000000000
1001 650 500000000.0000000000
1001 651 500000000.0000000000
1001 652 500000000.0000000000
1001 653 500000000.0000000000
1001 654 500000000.0000000000
1001 655 500000000.0000000000
1001 656 500000000.0000000000
1001 657 500000000.0000000000
1001 658 500000000.0000000000
1001 659 500000000.0000000000
1001 660 500000000.0000000000
1001 661 500000000.0000000000
1001 662 500000000.0000000000
1001 663 500000000.0000000000
1001 664 500000000.0000000000
1001 665 500000000.0000000000
1001 666 500000000.0000000000
1001 667 500000000.0000000000
1001 668 500000000.0000000000
1001 669 500000000.0000000000
1001 670 500000000.0000000000
1001 671 500000000.0000000000
1001 672 500000000.0000000000
1001 673 500000000.0000000000
1001 674 500000000.0000000000
1001 675 500000000.0000000000
1001 676 500000000.0000000000
1001 677 500000000.0000000000
1001 678 500000000.0000000000
1001 679 500000000.0000000000
1001 680 500000000.0000000000
1001 681 500000000.0000000000
1001 682 500000000.0000000000
1001 683 500000000.0000000000
1001 684 500000000.0000000000
1001 685 500000000.0000000000
1001 686 500000000.0000000000
1001 687 500000000.0000000000
1001 688 500000000.0000000000
1001 689 500000000.0000000000
1001 690 500000000.0000000000
1001 691 500000000.0000000000
1001 692 500000000.0000000000
1001 693 500000000.0000000000
1001 694 500000000.0000000000
1001 695 500000000.0000000000
1001 696 500000000.0000000000
1001 697 500000000.0000000000
1001 698 500000000.0000000000
1001 699 500000000.0000000000
1001 700 500000000.0000000000
1001 701 500000000.0000000000
1001 702 500000000.0000000000
1001 703 500000000.0000000000
1001 704 500000000.0000000000
1001 705 500000000.0000000000
1001 706 500000000.0000000000
1001 707 500000000.0000000000
1001 708 500000000.0000000000
1001 709 500000000.0000000000
1001 710 500000000.0000000000
1001 711 500000000.0000000000
1001 712 500000000.0000000000
1001 713 500000000.0000000000
1001 714 500000000.0000000000
1001 715 500000000.0000000000
1001 716 500000000.0000000000
1001 717 500000000.0000000000
1001 718 500000000.0000000000
1001 719 500000000.0000000000
1001 720 500000000.0000000000
1001 721 500000000.0000000000
1001 722 500000000.0000000000
1001 723 500000000.0000000000
1001 724 500000000.0000000000
1001 725 500000000.0000000000
1001 726 500000000.0000000000
1001 727 500000000.0000000000
1001 728 500000000.0000000000
1001 729 500000000.0000000000
1001 730 500000000.0000000000
1001 731 500000000.0000000000
1001 732 500000000.0000000000
1001 733 500000000.0000000000
1001 734 500000000.0000000000
1001 735 500000000.0000000000
1001 736 500000000.0000000000
1001 737 500000000.0000000000
1001 738 500000000.0000000000
1001 739 500000000.0000000000
1001 740 500000000.0000000000
1001 741 500000000.0000000000
1001 742 500000000.0000000000
1001 743 500000000.0000000000
1001 744 500000000.0000000000
1001 745 500000000.0000000000
1001 746 500000000.0000000000
1001 747 500000000.0000000000
1001 748 500000000.0000000000
1001 749 500000000.0000000000
1001 750 500000000.0000000000
1001 751 500000000.0000000000
1001 752 500000000.0000000000
1001 753 500000000.0000000000
1001 754 500000000.0000000000
1001 755 500000000.0000000000
1001 756 500000000.0000000000
1001 757 500000000.0000000000
1001 758 500000000.0000000000
1001 759 500000000.0000000000
1001 760 500000000.0000000000
1001 761 500000000.0000000000
1001 762 500000000.0000000000
1001 763 500000000.0000000000
1001 764 500000000.0000000000
1001 765 500000000.0000000000
1001 766 500000000.0000000000
1001 767 500000000.0000000000
1001 768 500000000.0000000000
1001 769 500000000.0000000000
1001 770 500000000.0000000000
1001 771 500000000.0000000000
1001 772 500000000.0000000000
1001 773 500000000.0000000000
1001 774 500000000.0000000000
1001 775 500000000.0000000000
1001 776 500000000.0000000000
1001 777 500000000.0000000000
1001 778 500000000.0000000000
1001 779 500000000.0000000000
1001 780 500000000.0000000000
1001 781 500000000.0000000000
1001 782 500000000.0000000000
1001 783 500000000.0000000000
1001 784 500000000.0000000000
1001 785 500000000.0000000000
1001 786 500000000.0000000000
1001 787 500000000.0000000000
1001 788 500000000.0000000000
1001 789 500000000.0000000000
1001 790 500000000.0000000000
1001 791 500000000.0000000000
1001 792 500000000.0000000000
1001 793 500000000.0000000000
1001 794 500000000.0000000000
1001 795 500000000.0000000000
1001 796 500000000.0000000000
1001 797 500000000.0000000000
1001 798 500000000.0000000000
1001 799 500000000.0000000000
1001 800 500000000.0000000000
1001 801 500000000.0000000000
1001 802 500000000.0000000000
1001 803 500000000.0000000000
1001 804 500000000.0000000000
1001 805 500000000.0000000000
1001 806 500000000.0000000000
1001 807 500000000.0000000000
1001 808 500000000.0000000000
1001 809 500000000.0000000000
1001 810 500000000.0000000000
1001 811 500000000.0000000000
1001 812 500000000.0000000000
1001 813 500000000.0000000000
1001 814 500000000.0000000000
1001 815 500000000.0000000000
1001 816 500000000.0000000000
1001 817 500000000.0000000000
1001 818 500000000.0000000000
1001 819 500000000.0000000000
1001 820 500000000.0000000000
1001 821 500000000.0000000000
1001 822 500000000.0000000000
1001 823 500000000.0000000000
1001 824 500000000.0000000000
1001 825 500000000.0000000000
1001 826 500000000.0000000000
1001 827 500000000.0000000000
1001 828 500000000.0000000000
1001 829 500000000.0000000000
1001 830 500000000.0000000000
1001 831 500000000.0000000000
1001 832 500000000.0000000000
1001 833 500000000.0000000000
1001 834 500000000.0000000000
1001 835 500000000.0000000000
1001 836 500000000.0000000000
1001 837 500000000.0000000000
1001 838 500000000.0000000000
1001 839 500000000.0000000000
1001 840 500000000.0000000000
1001 841 500000000.0000000000
1001 842 500000000.0000000000
1001 843 500000000.0000000000
1001 844 500000000.0000000000
1001 845 500000000.0000000000
1001 846 500000000.0000000000
1001 847 500000000.0000000000
1001 848 500000000.0000000000
1001 849 500000000.0000000000
1001 850 500000000.0000000000
1001 851 500000000.0000000000
1001 852 500000000.0000000000
1001 853 500000000.0000000000
1001 854 500000000.0000000000
1001 855 500000000.0000000000
1001 856 500000000.0000000000
1001 857 500000000.0000000000
1001 858 500000000.0000000000
1001 859 500000000.0000000000
1001 860 500000000.0000000000
1001 861 500000000.0000000000
1001 862 500000000.0000000000
1001 863 500000000.0000000000
1001 864 500000000.0000000000
1001 865 500000000.0000000000
1001 866 500000000.0000000000
1001 867 500000000.0000000000
1001 868 500000000.0000000000
1001 869 500000000.0000000000
1001 870 500000000.0000000000
1001 871 500000000.0000000000
1001 872 500000000.0000000000
1001 873 500000000.0000000000
1001 874 500000000.0000000000
1001 875 500000000.0000000000
1001 876 500000000.0000000000
1001 877 500000000.0000000000
1001 878 500000000.0000000000
1001 879 500000000.0000000000
1001 880 500000000.0000000000
1001 881 500000000.0000000000
1001 882 500000000.0000000000
1001 883 500000000.0000000000
1001 884 500000000.0000000000
1001 885 500000000.0000000000
1001 886 500000000.0000000000
1001 887 500000000.0000000000
1001 888 500000000.0000000000
1001 889 500000000.0000000000
1001 890 500000000.0000000000
1001 891 500000000.0000000000
1001 892 500000000.0000000000
1001 893 500000000.0000000000
1001 894 500000000.0000000000
1001 895 500000000.0000000000
1001 896 500000000.0000000000
1001 897 500000000.0000000000
1001 898 500000000.0000000000
1001 899 500000000.0000000000
1001 900 500000000.0000000000
1001 901 500000000.0000000000
1001 902 500000000.0000000000
1001 903 500000000.0000000000
1001 904 500000000.0000000000
1001 905 500000000.0000000000
1001 906 500000000.0000000000
1001 907 500000000.0000000000
1001 908 500000000.0000000000
1001 909 500000000.0000000000
1001 910 500000000.0000000000
1001 911 500000000.0000000000
1001 912 500000000.0000000000
1001 913 500000000.0000000000
1001 914 500000000.0000000000
1001 915 500000000.0000000000
1001 916 500000000.0000000000
1001 917 500000000.0000000000
1001 918 500000000.0000000000
1001 919 500000000.0000000000
1001 920 500000000.0000000000
1001 921 500000000.0000000000
1001 922 500000000.0000000000
1001 923 500000000.0000000000
1001 924 500000000.0000000000
1001 925 500000000.0000000000
1001 926 500000000.0000000000
1001 927 500000000.0000000000
1001 928 500000000.0000000000
1001 929 500000000.0000000000
1001 930 500000000.0000000000
1001 931 500000000.0000000000
1001 932 500000000.0000000000
1001 933 500000000.0000000000
1001 934 500000000.0000000000
1001 935 500000000.0000000000
1001 936 500000000.0000000000
1001 937 500000000.0000000000
1001 938 500000000.0000000000
1001 939 500000000.0000000000
1001 940 500000000.0000000000
1001 941 500000000.0000000000
1001 942 500000000.0000000000
1001 943 500000000.0000000000
1001 944 500000000.0000000000
1001 945 500000000.0000000000
1001 946 500000000.0000000000
1001 947 500000000.0000000000
1001 948 500000000.0000000000
1001 949 500000000.0000000000
1001 950 500000000.0000000000
1001 951 500000000.0000000000
1001 952 500000000.0000000000
1001 953 500000000.0000000000
1001 954 500000000.0000000000
1001 955 500000000.0000000000
1001 956 500000000.0000000000
1001 957 500000000.0000000000
1001 958 500000000.0000000000
1001 959 500000000.0000000000
1001 960 500000000.0000000000
1001 961 500000000.0000000000
1001 962 500000000.0000000000
1001 963 500000000.0000000000
1001 964 500000000.0000000000
1001 965 500000000.0000000000
1001 966 500000000.0000000000
1001 967 500000000.0000000000
1001 968 500000000.0000000000
1001 969 500000000.0000000000
1001 970 500000000.0000000000
1001 971 500000000.0000000000
1001 972 500000000.0000000000
1001 973 500000000.0000000000
1001 974 500000000.0000000000
1001 975 500000000.0000000000
1001 976 500000000.0000000000
1001 977 500000000.0000000000
1001 978 500000000.0000000000
1001 979 500000000.0000000000
1001 980 500000000.0000000000
1001 981 500000000.0000000000
1001 982 500000000.0000000000
1001 983 500000000.0000000000
1001 984 500000000.0000000000
1001 985 500000000.0000000000
1001 986 500000000.0000000000
1001 987 500000000.0000000000
1001 988 500000000.0000000000
1001 989 500000000.0000000000
1001 990 500000000.0000000000
1001 991 500000000.0000000000
1001 992 500000000.0000000000
1001 993 500000000.0000000000
1001 994 500000000.0000000000
1001 995 500000000.0000000000
1001 996 500000000.0000000000
1001 997 500000000.0000000000
1001 998 500000000.0000000000
1001 999 500000000.0000000000
1002 1 0.5000000000
